target_id	length	eff_length	Adur_4	Adur_4_tpm
arahy.Tifrunner.gnm2.ann1.PACU1L.1	1191	1010.6	1	0.0127734
arahy.Tifrunner.gnm2.ann1.EL31XN.1	1578	1397.6	3	0.0277093
arahy.Tifrunner.gnm2.ann1.B8WNI8.1	2013	1832.6	245.92	1.73227
arahy.Tifrunner.gnm2.ann1.WCL77V.1	1581	1400.6	61	0.562216
arahy.Tifrunner.gnm2.ann1.E64HFU.2	4449	4268.6	0	0
arahy.Tifrunner.gnm2.ann1.UB5R5Q.1	780	599.84	943.795	20.311
arahy.Tifrunner.gnm2.ann1.BAA5S9.1	3381	3200.6	1.99054	0.0080284
arahy.Tifrunner.gnm2.ann1.X3UYKF.2	1278	1097.6	0	0
arahy.Tifrunner.gnm2.ann1.M2V2SZ.1	225	67.0694	183	35.2221
arahy.Tifrunner.gnm2.ann1.EPCZ74.1	1281	1100.6	0	0
arahy.Tifrunner.gnm2.ann1.YT9B61.1	2079	1898.6	48.5982	0.330426
arahy.Tifrunner.gnm2.ann1.XF4FYP.1	1851	1670.6	23	0.177723
arahy.Tifrunner.gnm2.ann1.3WCT23.3	717	536.911	6.1112	0.146931
arahy.Tifrunner.gnm2.ann1.8VS1VF.1	597	417.032	2.2765	0.0704672
arahy.Tifrunner.gnm2.ann1.HEIP7N.1	1455	1274.6	0	0
arahy.Tifrunner.gnm2.ann1.1VG975.1	1368	1187.6	1	0.0108697
arahy.Tifrunner.gnm2.ann1.LMS7G4.1	402	223.643	0	0
arahy.Tifrunner.gnm2.ann1.R4D1TU.1	480	300.494	1	0.0429588
arahy.Tifrunner.gnm2.ann1.BJ3QP1.1	1152	971.605	0	0
arahy.Tifrunner.gnm2.ann1.6HYH4U.1	1812	1631.6	2	0.0158236
arahy.Tifrunner.gnm2.ann1.B2AD5C.1	678	497.964	131.637	3.41247
arahy.Tifrunner.gnm2.ann1.GRN8HF.1	900	719.625	0	0
arahy.Tifrunner.gnm2.ann1.E9FYC3.1	1563	1382.6	33.8011	0.315589
arahy.Tifrunner.gnm2.ann1.YLDT1P.1	1260	1079.6	1.7522	0.0209512
arahy.Tifrunner.gnm2.ann1.NN0MZU.1	867	686.694	8883.92	167.005
arahy.Tifrunner.gnm2.ann1.H3FLHL.1	501	321.346	0	0
arahy.Tifrunner.gnm2.ann1.R2I5HX.1	1656	1475.6	0	0
arahy.Tifrunner.gnm2.ann1.EBV7K6.1	819	638.809	2.5	0.0505194
arahy.Tifrunner.gnm2.ann1.0H98Z4.1	1059	878.605	2.00323	0.0294324
arahy.Tifrunner.gnm2.ann1.VU0ITX.1	1344	1163.6	35.8264	0.397454
arahy.Tifrunner.gnm2.ann1.E6024R.1	267	99.5252	0	0
arahy.Tifrunner.gnm2.ann1.XUHW1T.1	1875	1694.6	2.48842	0.0189559
arahy.Tifrunner.gnm2.ann1.IH31ZD.1	615	435.01	433.81	12.8733
arahy.Tifrunner.gnm2.ann1.NCU4DF.1	747	566.869	2.21157	0.0503625
arahy.Tifrunner.gnm2.ann1.LSZ084.1	1266	1085.6	0	0
arahy.Tifrunner.gnm2.ann1.0C0JW2.1	600	420.021	6	0.184403
arahy.Tifrunner.gnm2.ann1.I2K3PU.1	1080	899.605	147	2.10938
arahy.Tifrunner.gnm2.ann1.BA29MC.1	567	387.052	0	0
arahy.Tifrunner.gnm2.ann1.AFJ59D.1	1410	1229.6	353.628	3.71253
arahy.Tifrunner.gnm2.ann1.LN5JTA.1	363	186.127	0	0
arahy.Tifrunner.gnm2.ann1.T368MT.1	1110	929.605	140	1.9441
arahy.Tifrunner.gnm2.ann1.9KWN96.1	1401	1220.6	1	0.0105758
arahy.Tifrunner.gnm2.ann1.BJVR2W.1	1404	1223.6	2	0.0210998
arahy.Tifrunner.gnm2.ann1.T0DV1X.1	1947	1766.6	7	0.0511502
arahy.Tifrunner.gnm2.ann1.Z970KM.1	1866	1685.6	17.1734	0.131519
arahy.Tifrunner.gnm2.ann1.B3LXV2.2	1356	1175.6	90	0.988257
arahy.Tifrunner.gnm2.ann1.8Y4PDX.1	1605	1424.6	482	4.36759
arahy.Tifrunner.gnm2.ann1.LC8S5I.2	1077	896.605	283.404	4.08032
arahy.Tifrunner.gnm2.ann1.7TG80C.1	1119	938.605	0	0
arahy.Tifrunner.gnm2.ann1.E7SATX.1	1374	1193.6	0	0
arahy.Tifrunner.gnm2.ann1.LRJK82.1	561	381.062	0	0
arahy.Tifrunner.gnm2.ann1.VA97SC.1	3228	3047.6	217.232	0.920141
arahy.Tifrunner.gnm2.ann1.TPCS2D.1	600	420.021	1	0.0307339
arahy.Tifrunner.gnm2.ann1.KTVY2S.1	429	250.128	0	0
arahy.Tifrunner.gnm2.ann1.7AQZ6X.1	768	587.84	0.5	0.0109799
arahy.Tifrunner.gnm2.ann1.VQQ1GD.1	210	56.59	0	0
arahy.Tifrunner.gnm2.ann1.VG4MW6.1	852	671.711	0	0
arahy.Tifrunner.gnm2.ann1.TLC2KB.1	510	330.289	0	0
arahy.Tifrunner.gnm2.ann1.B291FH.1	819	638.809	0	0
arahy.Tifrunner.gnm2.ann1.6Q4537.1	639	458.988	0	0
arahy.Tifrunner.gnm2.ann1.I4PWFV.1	1086	905.605	136	1.9386
arahy.Tifrunner.gnm2.ann1.R1M99V.1	255	89.916	3	0.430698
arahy.Tifrunner.gnm2.ann1.JLR4CE.1	678	497.964	0	0
arahy.Tifrunner.gnm2.ann1.13C5F2.1	582	402.052	1843.63	59.1945
arahy.Tifrunner.gnm2.ann1.CMHR7B.1	198	48.4416	346.143	92.2414
arahy.Tifrunner.gnm2.ann1.B2YEC9.1	1515	1334.6	18.8797	0.182613
arahy.Tifrunner.gnm2.ann1.A68CME.1	3486	3305.6	935.252	3.6523
arahy.Tifrunner.gnm2.ann1.65IVB9.2	693	512.964	30	0.754959
arahy.Tifrunner.gnm2.ann1.TM123A.1	645	464.988	0	0
arahy.Tifrunner.gnm2.ann1.EJIU1B.1	576	396.052	77	2.50973
arahy.Tifrunner.gnm2.ann1.D4D0YI.1	1464	1283.6	1.22036	0.0122729
arahy.Tifrunner.gnm2.ann1.Q6BK6L.1	3663	3482.6	61	0.226107
arahy.Tifrunner.gnm2.ann1.2NA10N.1	681	500.964	0	0
arahy.Tifrunner.gnm2.ann1.Q5E7LS.1	534	354.144	0	0
arahy.Tifrunner.gnm2.ann1.V8Y0XL.1	1824	1643.6	97.33	0.764431
arahy.Tifrunner.gnm2.ann1.JD0QI3.1	1116	935.605	13.7724	0.190023
arahy.Tifrunner.gnm2.ann1.PFJ4ZJ.1	351	174.927	5	0.368979
arahy.Tifrunner.gnm2.ann1.D7J394.1	1458	1277.6	1.38961	0.0140406
arahy.Tifrunner.gnm2.ann1.80N2SK.1	2292	2111.6	253.46	1.54948
arahy.Tifrunner.gnm2.ann1.R8XGJB.1	2490	2309.6	220.481	1.23232
arahy.Tifrunner.gnm2.ann1.IEIY3V.1	1350	1169.6	24.9539	0.275415
arahy.Tifrunner.gnm2.ann1.N8VVKW.1	381	203.374	0	0
arahy.Tifrunner.gnm2.ann1.1QME1M.1	2115	1934.6	103	0.68728
arahy.Tifrunner.gnm2.ann1.ZS3YFB.1	492	312.433	1	0.0413173
arahy.Tifrunner.gnm2.ann1.1HKZ2K.1	1047	866.605	0	0
arahy.Tifrunner.gnm2.ann1.X66ACT.1	2010	1829.6	18	0.127
arahy.Tifrunner.gnm2.ann1.W1BQBA.1	441	261.923	0	0
arahy.Tifrunner.gnm2.ann1.CT0V3V.1	507	327.305	0	0
arahy.Tifrunner.gnm2.ann1.8P7S6I.1_arahy.Tifrunner.gnm2.ann1.M0IUUR.1	420	241.275	1207	64.5778
arahy.Tifrunner.gnm2.ann1.58WU6G.1	801	620.825	14.4479	0.300417
arahy.Tifrunner.gnm2.ann1.ZB5P2M.1	1974	1793.6	15	0.107958
arahy.Tifrunner.gnm2.ann1.VZ83MM.1	537	357.144	0	0
arahy.Tifrunner.gnm2.ann1.CG6LTA.1	420	241.275	103.803	5.55374
arahy.Tifrunner.gnm2.ann1.DI3WFZ.1	1077	896.605	1	0.0143975
arahy.Tifrunner.gnm2.ann1.85NTLH.1	1305	1124.6	0	0
arahy.Tifrunner.gnm2.ann1.QB6IYV.1	561	381.062	10	0.338761
arahy.Tifrunner.gnm2.ann1.GUW9QM.1	2385	2204.6	211	1.23549
arahy.Tifrunner.gnm2.ann1.B5NK5S.1	975	794.625	0	0
arahy.Tifrunner.gnm2.ann1.VX2HLK.1	507	327.305	0	0
arahy.Tifrunner.gnm2.ann1.DE38H7.1	756	575.869	2770	62.0933
arahy.Tifrunner.gnm2.ann1.3HU3V9.1	1602	1421.6	0	0
arahy.Tifrunner.gnm2.ann1.96E2N1.1	1272	1091.6	0	0
arahy.Tifrunner.gnm2.ann1.T694LR.1	1551	1370.6	0	0
arahy.Tifrunner.gnm2.ann1.HL580X.1	642	461.988	0	0
arahy.Tifrunner.gnm2.ann1.G1IAFF.1	405	226.598	0	0
arahy.Tifrunner.gnm2.ann1.PZXV1H.1	1035	854.605	0	0
arahy.Tifrunner.gnm2.ann1.KKT884.1	768	587.84	0	0
arahy.Tifrunner.gnm2.ann1.CXK9V5.1	846	665.728	0	0
arahy.Tifrunner.gnm2.ann1.LX12CR.1	279	109.705	0	0
arahy.Tifrunner.gnm2.ann1.S3RXGN.1	1842	1661.6	53	0.411753
arahy.Tifrunner.gnm2.ann1.LZ27L8.1	2235	2054.6	0	0
arahy.Tifrunner.gnm2.ann1.XN9UYN.1	465	285.677	0	0
arahy.Tifrunner.gnm2.ann1.0R6TRT.1	1815	1634.6	0	0
arahy.Tifrunner.gnm2.ann1.P7YJ1Q.1	2190	2009.6	3348.75	21.511
arahy.Tifrunner.gnm2.ann1.ZX188W.1	660	479.976	0	0
arahy.Tifrunner.gnm2.ann1.II4IQ1.1	3822	3641.6	8.24128	0.029214
arahy.Tifrunner.gnm2.ann1.QI1BBG.1	639	458.988	0	0
arahy.Tifrunner.gnm2.ann1.N6YK28.1	1029	848.605	0	0
arahy.Tifrunner.gnm2.ann1.Q1M9Z3.1	1101	920.605	4	0.0560887
arahy.Tifrunner.gnm2.ann1.K6KWHM.1	4521	4340.6	481.074	1.43071
arahy.Tifrunner.gnm2.ann1.V2Z0GB.1	804	623.825	238.602	4.93742
arahy.Tifrunner.gnm2.ann1.W5QG8V.1	987	806.625	30	0.480107
arahy.Tifrunner.gnm2.ann1.I95G4B.1	420	241.275	81	4.33372
arahy.Tifrunner.gnm2.ann1.Y37JRT.1	1932	1751.6	138.999	1.02438
arahy.Tifrunner.gnm2.ann1.UH3WW7.1	978	797.625	10	0.161842
arahy.Tifrunner.gnm2.ann1.W5M46W.1	1566	1385.6	19	0.177012
arahy.Tifrunner.gnm2.ann1.7V3EWU.2	1032	851.605	0	0
arahy.Tifrunner.gnm2.ann1.PQ0I8W.1	3876	3695.6	154.201	0.53863
arahy.Tifrunner.gnm2.ann1.NC3JHS.1	2439	2258.6	0	0
arahy.Tifrunner.gnm2.ann1.SC9D0X.1	243	80.4568	0	0
arahy.Tifrunner.gnm2.ann1.AZ9RHT.1	1419	1238.6	2.23767	0.0233213
arahy.Tifrunner.gnm2.ann1.SYAW3D.1	933	752.625	4	0.0686073
arahy.Tifrunner.gnm2.ann1.G8XV3D.1	1491	1310.6	69.5652	0.685187
arahy.Tifrunner.gnm2.ann1.HH7AL9.1	588	408.042	0	0
arahy.Tifrunner.gnm2.ann1.15M8G9.1	303	130.869	0	0
arahy.Tifrunner.gnm2.ann1.N4VLKI.1	1989	1808.6	224.642	1.60338
arahy.Tifrunner.gnm2.ann1.YV8VHR.1	2691	2510.6	71.932	0.369856
arahy.Tifrunner.gnm2.ann1.Z1D3F7.1	495	315.409	0	0
arahy.Tifrunner.gnm2.ann1.ZQ6DNV.1	663	482.976	0	0
arahy.Tifrunner.gnm2.ann1.E3DKLZ.1	1998	1817.6	0	0
arahy.Tifrunner.gnm2.ann1.06RZIA.1	1284	1103.6	0	0
arahy.Tifrunner.gnm2.ann1.6I0SN9.1	1890	1709.6	11.1833	0.0844432
arahy.Tifrunner.gnm2.ann1.3D2H0V.1	1080	899.605	0	0
arahy.Tifrunner.gnm2.ann1.D3GAX0.1	2778	2597.6	16.2467	0.0807383
arahy.Tifrunner.gnm2.ann1.2L3ISV.1	843	662.745	42.7338	0.832366
arahy.Tifrunner.gnm2.ann1.LI3NQ1.1	309	136.244	0	0
arahy.Tifrunner.gnm2.ann1.22EC2Q.1	1506	1325.6	10	0.0973811
arahy.Tifrunner.gnm2.ann1.WXZF1C.1	720	539.911	213.874	5.11358
arahy.Tifrunner.gnm2.ann1.FUV8EA.2	2229	2048.6	4	0.0252052
arahy.Tifrunner.gnm2.ann1.97PUVG.1_arahy.Tifrunner.gnm2.ann1.BMEB8K.1	3057	2876.6	54	0.242327
arahy.Tifrunner.gnm2.ann1.6EVE25.1	1092	911.605	2.10321	0.0297827
arahy.Tifrunner.gnm2.ann1.I5CHDY.1	1170	989.605	4	0.052178
arahy.Tifrunner.gnm2.ann1.97JS8R.1	3867	3686.6	66	0.231103
arahy.Tifrunner.gnm2.ann1.ZX076M.3	2271	2090.6	1.87989	0.0116078
arahy.Tifrunner.gnm2.ann1.4WJ7VX.1	1494	1313.6	2	0.0196541
arahy.Tifrunner.gnm2.ann1.M66GIB.1	1110	929.605	0	0
arahy.Tifrunner.gnm2.ann1.LA4UJ9.1	1419	1238.6	1	0.0104221
arahy.Tifrunner.gnm2.ann1.P4FFBW.1	1479	1298.6	0	0
arahy.Tifrunner.gnm2.ann1.U4WI9L.1	135	17.5523	0	0
arahy.Tifrunner.gnm2.ann1.VA11TJ.1	1485	1304.6	160.536	1.58849
arahy.Tifrunner.gnm2.ann1.H1FZKX.1_arahy.Tifrunner.gnm2.ann1.VIU61J.1	651	470.988	254	6.96166
arahy.Tifrunner.gnm2.ann1.R3TM3P.1	690	509.964	0	0
arahy.Tifrunner.gnm2.ann1.2TJ8DU.1	1182	1001.6	21.3063	0.2746
arahy.Tifrunner.gnm2.ann1.4AY3MY.1_arahy.Tifrunner.gnm2.ann1.KFZ0IT.1	795	614.825	0	0
arahy.Tifrunner.gnm2.ann1.P93SWB.1	228	69.2523	6	1.11842
arahy.Tifrunner.gnm2.ann1.D5KL38.1	2283	2102.6	47.5398	0.291869
arahy.Tifrunner.gnm2.ann1.8Z7M9S.1	270	102.097	0	0
arahy.Tifrunner.gnm2.ann1.HT20TT.1	2232	2051.6	367.1	2.30983
arahy.Tifrunner.gnm2.ann1.MRD31U.1	375	197.621	0	0
arahy.Tifrunner.gnm2.ann1.92XS5N.1	636	455.988	0	0
arahy.Tifrunner.gnm2.ann1.KD6WCB.1	645	464.988	0	0
arahy.Tifrunner.gnm2.ann1.6X6LEW.1	687	506.964	2	0.0509263
arahy.Tifrunner.gnm2.ann1.GE3GK9.1	675	494.964	0	0
arahy.Tifrunner.gnm2.ann1.N7ZBW4.1	195	46.7773	0	0
arahy.Tifrunner.gnm2.ann1.TF77VG.1	687	506.964	5.01408	0.127674
arahy.Tifrunner.gnm2.ann1.QD7JCU.1	648	467.988	59	1.62744
arahy.Tifrunner.gnm2.ann1.UI60BE.1	1071	890.605	46.5078	0.674109
arahy.Tifrunner.gnm2.ann1.2613M1.1	1635	1454.6	0	0
arahy.Tifrunner.gnm2.ann1.D4F11K.1	705	524.951	0	0
arahy.Tifrunner.gnm2.ann1.J1CJLL.1	810	629.825	46	0.942816
arahy.Tifrunner.gnm2.ann1.I9IPYF.1	234	73.536	0	0
arahy.Tifrunner.gnm2.ann1.QD68G1.1	252	87.4893	0	0
arahy.Tifrunner.gnm2.ann1.YVP805.1	651	470.988	57	1.56226
arahy.Tifrunner.gnm2.ann1.WZ5PI0.1	1836	1655.6	5	0.0389854
arahy.Tifrunner.gnm2.ann1.TYCH8N.1	1179	998.605	39	0.50415
arahy.Tifrunner.gnm2.ann1.F5XLVS.1	210	56.59	0	0
arahy.Tifrunner.gnm2.ann1.2QI3HV.1	1356	1175.6	1.47835	0.0162333
arahy.Tifrunner.gnm2.ann1.JUY4PV.1	834	653.745	0	0
arahy.Tifrunner.gnm2.ann1.8W4JGI.1	672	491.964	747.849	19.6232
arahy.Tifrunner.gnm2.ann1.B4KLFS.1	1014	833.605	154	2.38479
arahy.Tifrunner.gnm2.ann1.L78SMC.1	888	707.625	116.595	2.12698
arahy.Tifrunner.gnm2.ann1.QB26WD.1	705	524.951	54	1.3279
arahy.Tifrunner.gnm2.ann1.I0UEI5.1	2319	2138.6	62.4289	0.376829
arahy.Tifrunner.gnm2.ann1.43NIZQ.1	483	303.479	15	0.638045
arahy.Tifrunner.gnm2.ann1.B867CA.1	777	596.84	0	0
arahy.Tifrunner.gnm2.ann1.3PI56D.1	1851	1670.6	191.256	1.47785
arahy.Tifrunner.gnm2.ann1.JKN2LU.1	561	381.062	0	0
arahy.Tifrunner.gnm2.ann1.F9DTFM.1	2082	1901.6	80.6667	0.547599
arahy.Tifrunner.gnm2.ann1.V7G3KH.1	1329	1148.6	0	0
arahy.Tifrunner.gnm2.ann1.96YKLJ.1	1347	1166.6	0	0
arahy.Tifrunner.gnm2.ann1.2Q4I06.1	1014	833.605	2.31579	0.0358614
arahy.Tifrunner.gnm2.ann1.3TG68A.1	987	806.625	40.4177	0.646828
arahy.Tifrunner.gnm2.ann1.0R4MPN.1	1239	1058.6	22.2617	0.271465
arahy.Tifrunner.gnm2.ann1.85NR4N.1	726	545.911	2.33074	0.0551139
arahy.Tifrunner.gnm2.ann1.LPMM03.1	435	256.014	1	0.0504226
arahy.Tifrunner.gnm2.ann1.YR2ABN.1	1434	1253.6	526	5.41644
arahy.Tifrunner.gnm2.ann1.DA3MHH.1	924	743.625	1	0.0173594
arahy.Tifrunner.gnm2.ann1.A1XH9Q.1	1275	1094.6	0	0
arahy.Tifrunner.gnm2.ann1.Q0IWYL.1	3273	3092.6	0	0
arahy.Tifrunner.gnm2.ann1.PP18F4.1	2127	1946.6	0	0
arahy.Tifrunner.gnm2.ann1.YALI07.1	1194	1013.6	76.8537	0.97878
arahy.Tifrunner.gnm2.ann1.I8Y04W.1	1416	1235.6	34	0.355213
arahy.Tifrunner.gnm2.ann1.KQ953U.1	870	689.66	0	0
arahy.Tifrunner.gnm2.ann1.9EY2GF.1	381	203.374	0	0
arahy.Tifrunner.gnm2.ann1.QC3BRB.1	258	92.33	0	0
arahy.Tifrunner.gnm2.ann1.ZIF87W.1_arahy.Tifrunner.gnm2.ann1.ZIF87Z.1	1455	1274.6	0	0
arahy.Tifrunner.gnm2.ann1.9S7XN2.1	1131	950.605	2.12467	0.0288523
arahy.Tifrunner.gnm2.ann1.03BFRT.1	2262	2081.6	18.6667	0.11576
arahy.Tifrunner.gnm2.ann1.44ERQ5.2	1776	1595.6	7.72857	0.0625263
arahy.Tifrunner.gnm2.ann1.03R76N.1_arahy.Tifrunner.gnm2.ann1.G5JU44.1	663	482.976	2992	79.9696
arahy.Tifrunner.gnm2.ann1.AVGZ9D.1	573	393.052	0	0
arahy.Tifrunner.gnm2.ann1.YUMR6G.1	765	584.84	54	1.19192
arahy.Tifrunner.gnm2.ann1.28VH8P.1	1365	1184.6	21	0.228841
arahy.Tifrunner.gnm2.ann1.P6HQ7T.1	1170	989.605	0	0
arahy.Tifrunner.gnm2.ann1.96F7ZV.1	996	815.625	29.3718	0.464867
arahy.Tifrunner.gnm2.ann1.TZJ8UV.1	531	351.161	0	0
arahy.Tifrunner.gnm2.ann1.BFJM18.1	522	342.213	0	0
arahy.Tifrunner.gnm2.ann1.X0DYQH.2	1497	1316.6	6.47905	0.0635251
arahy.Tifrunner.gnm2.ann1.JKRU9X.1	2043	1862.6	2	0.0138611
arahy.Tifrunner.gnm2.ann1.W8RLC7.1	750	569.869	0	0
arahy.Tifrunner.gnm2.ann1.TZ9KYP.1	201	50.3934	0	0
arahy.Tifrunner.gnm2.ann1.2FF2JF.1	1101	920.605	0	0
arahy.Tifrunner.gnm2.ann1.EX28K6.4	1800	1619.6	65.7778	0.524275
arahy.Tifrunner.gnm2.ann1.ADMQ1S.1	1743	1562.6	138	1.14004
arahy.Tifrunner.gnm2.ann1.P78B16.1	3603	3422.6	512	1.93109
arahy.Tifrunner.gnm2.ann1.YI8NBA.1	3159	2978.6	4.12617	0.0178823
arahy.Tifrunner.gnm2.ann1.R55U5A.1	1062	881.605	165.595	2.42472
arahy.Tifrunner.gnm2.ann1.JXM62U.1	639	458.988	31	0.871865
arahy.Tifrunner.gnm2.ann1.35C0M2.1	297	125.441	184.995	19.0375
arahy.Tifrunner.gnm2.ann1.D1G4W2.1	1575	1394.6	1	0.00925631
arahy.Tifrunner.gnm2.ann1.B7RHXH.1	975	794.625	0	0
arahy.Tifrunner.gnm2.ann1.T0XBGT.1	1197	1016.6	0	0
arahy.Tifrunner.gnm2.ann1.MX0J1Q.1	708	527.951	51	1.247
arahy.Tifrunner.gnm2.ann1.HUX1YA.1	2331	2150.6	1.76923	0.0106197
arahy.Tifrunner.gnm2.ann1.FZ2FI3.1	621	441.01	283.774	8.3064
arahy.Tifrunner.gnm2.ann1.KX2KTU.1	564	384.062	0	0
arahy.Tifrunner.gnm2.ann1.E5VRK2.1	2010	1829.6	29.738	0.209818
arahy.Tifrunner.gnm2.ann1.VHI7TI.1	285	114.872	0	0
arahy.Tifrunner.gnm2.ann1.BQ8N42.1	2562	2381.6	0	0
arahy.Tifrunner.gnm2.ann1.MBE7PX.1	3321	3140.6	0	0
arahy.Tifrunner.gnm2.ann1.UN3H83.1	249	85.1216	22.1795	3.36357
arahy.Tifrunner.gnm2.ann1.6IF8U5.1	1743	1562.6	45.2974	0.374208
arahy.Tifrunner.gnm2.ann1.LJDI86.1	756	575.869	8.54118	0.191462
arahy.Tifrunner.gnm2.ann1.K1F8KI.1	2547	2366.6	1.14515	0.00624632
arahy.Tifrunner.gnm2.ann1.63VFJN.1	633	452.988	222.274	6.3342
arahy.Tifrunner.gnm2.ann1.1W8L1U.1	624	443.988	1.48697	0.0432335
arahy.Tifrunner.gnm2.ann1.ZA8YKR.1	1695	1514.6	0	0
arahy.Tifrunner.gnm2.ann1.5E9NVZ.1	1773	1592.6	0	0
arahy.Tifrunner.gnm2.ann1.EJ2SUS.1	1062	881.605	0	0
arahy.Tifrunner.gnm2.ann1.1GMW3T.1_arahy.Tifrunner.gnm2.ann1.T8X57X.1	573	393.052	0	0
arahy.Tifrunner.gnm2.ann1.36CNLM.1	1035	854.605	0	0
arahy.Tifrunner.gnm2.ann1.QF6RLP.1	621	441.01	0	0
arahy.Tifrunner.gnm2.ann1.77GXGK.1	963	782.625	8.17091	0.134774
arahy.Tifrunner.gnm2.ann1.L2FRMW.1	1557	1376.6	0	0
arahy.Tifrunner.gnm2.ann1.VH4LBD.1	7017	6836.6	4.38759	0.00828466
arahy.Tifrunner.gnm2.ann1.K099DC.1	2448	2267.6	6.30275	0.0358799
arahy.Tifrunner.gnm2.ann1.78KVCW.1	1116	935.605	1	0.0137974
arahy.Tifrunner.gnm2.ann1.FUBC3P.1	1965	1784.6	0	0
arahy.Tifrunner.gnm2.ann1.5X9XQP.1	1623	1442.6	17.5646	0.157173
arahy.Tifrunner.gnm2.ann1.E9BLTS.1	888	707.625	1.08719	0.0198332
arahy.Tifrunner.gnm2.ann1.Z0D2FZ.1	507	327.305	27	1.06488
arahy.Tifrunner.gnm2.ann1.K3NID2.1	1242	1061.6	98.184	1.1939
arahy.Tifrunner.gnm2.ann1.E24IL6.1	1155	974.605	2	0.0264905
arahy.Tifrunner.gnm2.ann1.L5PHVW.1	2337	2156.6	286.286	1.71363
arahy.Tifrunner.gnm2.ann1.EA1KYK.1	3747	3566.6	5.84387	0.0211512
arahy.Tifrunner.gnm2.ann1.1RT2BG.1	1926	1745.6	66.6122	0.492603
arahy.Tifrunner.gnm2.ann1.D5DZHH.1	231	71.4197	0	0
arahy.Tifrunner.gnm2.ann1.MH7SIY.1	2340	2159.6	8.12037	0.048539
arahy.Tifrunner.gnm2.ann1.2XA8QH.1	1119	938.605	0	0
arahy.Tifrunner.gnm2.ann1.H9DJI0.1	894	713.625	392	7.09096
arahy.Tifrunner.gnm2.ann1.8JRJ6X.1	1062	881.605	0	0
arahy.Tifrunner.gnm2.ann1.7E26CA.1	216	60.742	6	1.27512
arahy.Tifrunner.gnm2.ann1.10VPJU.1	363	186.127	196.392	13.6208
arahy.Tifrunner.gnm2.ann1.PDE1W9.1	714	533.938	16	0.386828
arahy.Tifrunner.gnm2.ann1.WRD1HJ.1	489	309.464	0	0
arahy.Tifrunner.gnm2.ann1.J916II.1	1383	1202.6	63	0.676249
arahy.Tifrunner.gnm2.ann1.EN6SL9.2	1731	1550.6	2.56964	0.0213924
arahy.Tifrunner.gnm2.ann1.U1KLY1.1	564	384.062	0	0
arahy.Tifrunner.gnm2.ann1.S0ULK2.1	2415	2234.6	5	0.0288841
arahy.Tifrunner.gnm2.ann1.L83CB9.1	333	158.247	0	0
arahy.Tifrunner.gnm2.ann1.IPYS5C.1	1107	926.605	0	0
arahy.Tifrunner.gnm2.ann1.35K0FL.1	1218	1037.6	0	0
arahy.Tifrunner.gnm2.ann1.ZWR48E.1	276	107.116	3484	419.87
arahy.Tifrunner.gnm2.ann1.0T426R.1	783	602.825	0	0
arahy.Tifrunner.gnm2.ann1.WVY4R7.1	240	78.1515	0	0
arahy.Tifrunner.gnm2.ann1.68M1NE.1	1626	1445.6	65.9929	0.5893
arahy.Tifrunner.gnm2.ann1.UP75CU.1	1881	1700.6	229	1.73829
arahy.Tifrunner.gnm2.ann1.2Y72DQ.1	498	318.37	0	0
arahy.Tifrunner.gnm2.ann1.L00EHB.1	1809	1628.6	3.75544	0.029767
arahy.Tifrunner.gnm2.ann1.8AM4UR.1	1062	881.605	113.904	1.66784
arahy.Tifrunner.gnm2.ann1.Y297Y8.1	792	611.825	2549.58	53.7936
arahy.Tifrunner.gnm2.ann1.0F554D.1	1707	1526.6	1.53376	0.0129694
arahy.Tifrunner.gnm2.ann1.H2XQXC.1	846	665.728	354.812	6.88004
arahy.Tifrunner.gnm2.ann1.MGF3V6.1	582	402.052	4.62448	0.148481
arahy.Tifrunner.gnm2.ann1.KTTP1X.1	201	50.3934	4026.96	1031.56
arahy.Tifrunner.gnm2.ann1.PG6JMF.1	219	62.7967	0	0
arahy.Tifrunner.gnm2.ann1.BQFV8B.1_arahy.Tifrunner.gnm2.ann1.MMBC2G.1	1137	956.605	1	0.0134945
arahy.Tifrunner.gnm2.ann1.PWF5TT.1	2145	1964.6	0	0
arahy.Tifrunner.gnm2.ann1.582VFN.1	576	396.052	30	0.977818
arahy.Tifrunner.gnm2.ann1.X56S8K.1	1314	1133.6	0	0
arahy.Tifrunner.gnm2.ann1.J0S0NC.1	795	614.825	0	0
arahy.Tifrunner.gnm2.ann1.1EPI1N.1	4275	4094.6	0	0
arahy.Tifrunner.gnm2.ann1.Z3Y2S3.1	525	345.196	490.792	18.3536
arahy.Tifrunner.gnm2.ann1.7RV37R.1	3372	3191.6	0	0
arahy.Tifrunner.gnm2.ann1.8U7XZI.1	375	197.621	0	0
arahy.Tifrunner.gnm2.ann1.0KSZ2D.1	459	279.733	7	0.32303
arahy.Tifrunner.gnm2.ann1.F330SR.1	330	155.471	0	0
arahy.Tifrunner.gnm2.ann1.WH3HWC.1	459	279.733	6	0.276883
arahy.Tifrunner.gnm2.ann1.K5EKT0.1	2664	2483.6	40	0.207906
arahy.Tifrunner.gnm2.ann1.UM8CAG.3	1050	869.605	0	0
arahy.Tifrunner.gnm2.ann1.58G4CR.1	714	533.938	0	0
arahy.Tifrunner.gnm2.ann1.MN60MU.1	1392	1211.6	0	0
