target_id	length	eff_length	Adur_3	Adur_3_tpm
arahy.Tifrunner.gnm2.ann1.6PB5HV.1	1215	1028.64	2951.75	44.3774
arahy.Tifrunner.gnm2.ann1.V2BCF1.1	1944	1757.64	304.947	2.68311
arahy.Tifrunner.gnm2.ann1.S7U7BK.1	534	347.923	0	0
arahy.Tifrunner.gnm2.ann1.7IZJ0L.1	384	200.277	0	0
arahy.Tifrunner.gnm2.ann1.G2XRUR.1	648	461.791	27.6517	0.926019
arahy.Tifrunner.gnm2.ann1.0LVW4F.1	1587	1400.64	3.13358	0.0345986
arahy.Tifrunner.gnm2.ann1.3JTE6T.1	1266	1079.64	38	0.544314
arahy.Tifrunner.gnm2.ann1.1XU02A.1	1776	1589.64	57.8412	0.562709
arahy.Tifrunner.gnm2.ann1.SB0591.1	453	267.591	0	0
arahy.Tifrunner.gnm2.ann1.896WGX.1	795	608.677	0	0
arahy.Tifrunner.gnm2.ann1.81QLLK.1	2259	2072.64	0	0
arahy.Tifrunner.gnm2.ann1.IXI1D4.1	867	680.652	0	0
arahy.Tifrunner.gnm2.ann1.I7FZVG.1	960	773.637	0	0
arahy.Tifrunner.gnm2.ann1.Y0VUSY.1	7545	7358.64	464.108	0.975362
arahy.Tifrunner.gnm2.ann1.W9XRJL.1	1800	1613.64	32.8125	0.314469
arahy.Tifrunner.gnm2.ann1.7RMG8Q.1	354	172.048	0	0
arahy.Tifrunner.gnm2.ann1.0EN5GD.1	1431	1244.64	4	0.0497005
arahy.Tifrunner.gnm2.ann1.GB8LCX.1	435	249.845	2	0.123795
arahy.Tifrunner.gnm2.ann1.7UA4HL.1	1713	1526.64	2.013	0.0203916
arahy.Tifrunner.gnm2.ann1.A260G5.1	2055	1868.64	1	0.00827597
arahy.Tifrunner.gnm2.ann1.GLGF48.1	306	128.465	0	0
arahy.Tifrunner.gnm2.ann1.R85NMH.1	195	44.0776	3	1.05256
arahy.Tifrunner.gnm2.ann1.A29QFV.1	1575	1388.64	3.37919	0.0376329
arahy.Tifrunner.gnm2.ann1.I0ZIJ3.1	654	467.782	0	0
arahy.Tifrunner.gnm2.ann1.M5D4GE.1	1341	1154.64	29.8989	0.400454
arahy.Tifrunner.gnm2.ann1.S9JULG.1	1488	1301.64	0	0
arahy.Tifrunner.gnm2.ann1.618FAS.1	2661	2474.64	0	0
arahy.Tifrunner.gnm2.ann1.X5C2Q6.1	2667	2480.64	205.653	1.28208
arahy.Tifrunner.gnm2.ann1.8H6BM6.1	2385	2198.64	0	0
arahy.Tifrunner.gnm2.ann1.LX7UMP.1	237	72.2911	0	0
arahy.Tifrunner.gnm2.ann1.A1DKIN.2	1443	1256.64	893.998	11.002
arahy.Tifrunner.gnm2.ann1.1M6YYJ.2	2040	1853.64	0	0
arahy.Tifrunner.gnm2.ann1.Y4570Z.1	1173	986.637	0	0
arahy.Tifrunner.gnm2.ann1.4U6NMZ.1	852	665.652	304	7.06269
arahy.Tifrunner.gnm2.ann1.U5M1K7.1	744	557.689	0	0
arahy.Tifrunner.gnm2.ann1.Z4GW6S.3	1227	1040.64	21.1717	0.314629
arahy.Tifrunner.gnm2.ann1.G4HRUU.1	477	291.285	0	0
arahy.Tifrunner.gnm2.ann1.V6U7IH.1	471	285.354	71.8034	3.89139
arahy.Tifrunner.gnm2.ann1.JLPM7R.1	2409	2222.64	326.242	2.26994
arahy.Tifrunner.gnm2.ann1.YWUC8U.1	1551	1364.64	23.9506	0.271421
arahy.Tifrunner.gnm2.ann1.TH0EQN.1	570	383.857	0	0
arahy.Tifrunner.gnm2.ann1.SUI2IU.3	774	587.689	49.8058	1.31062
arahy.Tifrunner.gnm2.ann1.LU8TWQ.1	570	383.857	61.8223	2.49069
arahy.Tifrunner.gnm2.ann1.4S0WAJ.1	1389	1202.64	0	0
arahy.Tifrunner.gnm2.ann1.Q6RBV6.1	624	437.809	1	0.0353231
arahy.Tifrunner.gnm2.ann1.N3B9HB.1	1047	860.637	5.1097	0.0918161
arahy.Tifrunner.gnm2.ann1.RZ5W7T.1	1170	983.637	2	0.0314441
arahy.Tifrunner.gnm2.ann1.3RY0PX.1	903	716.652	78	1.68318
arahy.Tifrunner.gnm2.ann1.3D8JQZ.1	210	53.5955	0	0
arahy.Tifrunner.gnm2.ann1.ZUMJ7A.1	336	155.353	0	0
arahy.Tifrunner.gnm2.ann1.18YCU1.1	2541	2354.64	0	0
arahy.Tifrunner.gnm2.ann1.I3DX6F.1	771	584.689	0	0
arahy.Tifrunner.gnm2.ann1.WWA0CR.1	513	327.038	12	0.56745
arahy.Tifrunner.gnm2.ann1.K25LU1.1	549	362.887	186.777	7.9597
arahy.Tifrunner.gnm2.ann1.FL8UUR.1	1566	1379.64	0	0
arahy.Tifrunner.gnm2.ann1.X6Q7P4.1	291	115.384	0	0
arahy.Tifrunner.gnm2.ann1.7TY6PE.1	1485	1298.64	22.6547	0.269783
arahy.Tifrunner.gnm2.ann1.M057FR.1	300	123.185	0.870827	0.109324
arahy.Tifrunner.gnm2.ann1.5LZP4T.1	933	746.637	83.6044	1.73166
arahy.Tifrunner.gnm2.ann1.TJQ42N.1	888	701.652	234.92	5.17776
arahy.Tifrunner.gnm2.ann1.IT0YUR.1	1659	1472.64	104.763	1.10016
arahy.Tifrunner.gnm2.ann1.65P624.1	1353	1166.64	0	0
arahy.Tifrunner.gnm2.ann1.6IHK1L.1	948	761.637	4.04426	0.0821174
arahy.Tifrunner.gnm2.ann1.68BC0Z.1	429	243.944	11.7976	0.747906
arahy.Tifrunner.gnm2.ann1.YREA25.1	2637	2450.64	510.113	3.21908
arahy.Tifrunner.gnm2.ann1.8B838V.1	774	587.689	0	0
arahy.Tifrunner.gnm2.ann1.1TT2GW.1	2820	2633.64	1609.79	9.45273
arahy.Tifrunner.gnm2.ann1.290HVK.1	2448	2261.64	1.49784	0.010242
arahy.Tifrunner.gnm2.ann1.FV7D0C.1	2820	2633.64	1249.62	7.33782
arahy.Tifrunner.gnm2.ann1.K5VAZM.1	1005	818.637	0	0
arahy.Tifrunner.gnm2.ann1.YN40WG.1	1548	1361.64	688.156	7.81572
arahy.Tifrunner.gnm2.ann1.Z2QY1L.1	3015	2828.64	2.09637	0.0114613
arahy.Tifrunner.gnm2.ann1.I0WBDK.1	2178	1991.64	1	0.00776486
arahy.Tifrunner.gnm2.ann1.VXCX8P.1	315	136.27	0	0
arahy.Tifrunner.gnm2.ann1.AIB04B.1	1116	929.637	38.3656	0.638222
arahy.Tifrunner.gnm2.ann1.27T0RV.1	393	208.907	0	0
arahy.Tifrunner.gnm2.ann1.WG54AI.1	2076	1889.64	1102.26	9.02093
arahy.Tifrunner.gnm2.ann1.ACD5NX.1	1242	1055.64	207.378	3.03803
arahy.Tifrunner.gnm2.ann1.3FQ6RN.1	1116	929.637	449.912	7.48442
arahy.Tifrunner.gnm2.ann1.01FT8Z.1	189	40.6383	0	0
arahy.Tifrunner.gnm2.ann1.9WI6AM.1	2058	1871.64	25.9119	0.214103
arahy.Tifrunner.gnm2.ann1.H3SLDN.1_arahy.Tifrunner.gnm2.ann1.L4ZVIJ.1	369	185.963	137	11.393
arahy.Tifrunner.gnm2.ann1.9Z1QXV.1	834	647.652	0	0
arahy.Tifrunner.gnm2.ann1.U4VZKL.1	300	123.185	0	0
arahy.Tifrunner.gnm2.ann1.QUP57E.1	1137	950.637	0.0734451	0.00119479
arahy.Tifrunner.gnm2.ann1.X0V17W.1	876	689.652	0	0
arahy.Tifrunner.gnm2.ann1.899DFR.1	981	794.637	39	0.758996
arahy.Tifrunner.gnm2.ann1.QR4UDV.1	2352	2165.64	3.55556	0.0253902
arahy.Tifrunner.gnm2.ann1.FER711.1	276	102.89	32	4.80974
arahy.Tifrunner.gnm2.ann1.Q869IZ.1	3843	3656.64	2	0.00845847
arahy.Tifrunner.gnm2.ann1.024UA3.1	2100	1913.64	376.236	3.0405
arahy.Tifrunner.gnm2.ann1.TJQ27Y.1	204	49.5493	0	0
arahy.Tifrunner.gnm2.ann1.11CB4V.1	2571	2384.64	16.6694	0.108104
arahy.Tifrunner.gnm2.ann1.RDE8QD.1	1263	1076.64	4.84078	0.0695328
arahy.Tifrunner.gnm2.ann1.KQJN8I.1	1617	1430.64	221.644	2.3959
arahy.Tifrunner.gnm2.ann1.N8IL9P.1	3552	3365.64	1	0.00459491
arahy.Tifrunner.gnm2.ann1.MNW3R0.1	984	797.637	0	0
arahy.Tifrunner.gnm2.ann1.9VF770.1	2439	2252.64	52.8583	0.362882
arahy.Tifrunner.gnm2.ann1.BE8ZR6.1	1917	1730.64	0	0
arahy.Tifrunner.gnm2.ann1.F62DPP.1	768	581.689	4.34483	0.115512
arahy.Tifrunner.gnm2.ann1.YIRZ0Q.1	84	15.135	0	0
arahy.Tifrunner.gnm2.ann1.JVM03Q.1	198	45.8195	0	0
arahy.Tifrunner.gnm2.ann1.ID4K19.1	204	49.5493	0	0
arahy.Tifrunner.gnm2.ann1.9155DG.1	1416	1229.64	0	0
arahy.Tifrunner.gnm2.ann1.50V63A.1	684	497.753	0	0
arahy.Tifrunner.gnm2.ann1.4HBA1K.1	1953	1766.64	0	0
arahy.Tifrunner.gnm2.ann1.0MYI9I.1	2298	2111.64	1.07895	0.00790178
arahy.Tifrunner.gnm2.ann1.VC882V.2	1647	1460.64	3119.29	33.0261
arahy.Tifrunner.gnm2.ann1.D3003A.1	1935	1748.64	0	0
arahy.Tifrunner.gnm2.ann1.0SK1H1.1	681	494.753	0	0
arahy.Tifrunner.gnm2.ann1.SS1ETW.1	1002	815.637	101	1.915
arahy.Tifrunner.gnm2.ann1.6E6Z42.1	2988	2801.64	72.4923	0.400151
arahy.Tifrunner.gnm2.ann1.EWF75K.1	654	467.782	0	0
arahy.Tifrunner.gnm2.ann1.G1RM5S.1	702	515.742	413.522	12.3997
arahy.Tifrunner.gnm2.ann1.NU92WK.1	4095	3908.64	25.1629	0.0995587
arahy.Tifrunner.gnm2.ann1.URE1QT.1	231	67.9762	0	0
arahy.Tifrunner.gnm2.ann1.F57NXX.1	186	38.7981	0	0
arahy.Tifrunner.gnm2.ann1.7NE4TT.1	351	169.253	16.7433	1.52985
arahy.Tifrunner.gnm2.ann1.88IWPW.1	3462	3275.64	0	0
arahy.Tifrunner.gnm2.ann1.5K1S29.1	1527	1340.64	1	0.0115354
arahy.Tifrunner.gnm2.ann1.35ZHSZ.1	1185	998.637	689.572	10.6786
arahy.Tifrunner.gnm2.ann1.V7V5NB.1	1692	1505.64	37.0857	0.380917
arahy.Tifrunner.gnm2.ann1.IS81NZ.1	1005	818.637	200	3.77818
arahy.Tifrunner.gnm2.ann1.K2BGZI.1	1824	1637.64	23.8623	0.22534
arahy.Tifrunner.gnm2.ann1.I91RQE.1	2496	2309.64	54.5008	0.364925
arahy.Tifrunner.gnm2.ann1.8EJ4ER.1	2250	2063.64	966.635	7.24391
arahy.Tifrunner.gnm2.ann1.Y5U0FM.1	2802	2615.64	409.296	2.41994
arahy.Tifrunner.gnm2.ann1.WN7Z3X.1	1818	1631.64	233.943	2.21733
arahy.Tifrunner.gnm2.ann1.W4IL1P.1	2403	2216.64	106.955	0.746192
arahy.Tifrunner.gnm2.ann1.4CZ79I.1_arahy.Tifrunner.gnm2.ann1.FZX4ED.1	261	90.7565	9	1.53359
arahy.Tifrunner.gnm2.ann1.00HL0A.1	1086	899.637	4.32365	0.0743237
arahy.Tifrunner.gnm2.ann1.5K3X9F.1	468	282.371	1	0.0547676
arahy.Tifrunner.gnm2.ann1.91QE12.1	891	704.652	56	1.22902
arahy.Tifrunner.gnm2.ann1.ETG8N4.1	4122	3935.64	0	0
arahy.Tifrunner.gnm2.ann1.KW8WWJ.1	234	70.0834	0	0
arahy.Tifrunner.gnm2.ann1.I10D38.1	171	31.1281	2.93575	1.45851
arahy.Tifrunner.gnm2.ann1.GT4ACT.1	1260	1073.64	31.078	0.447652
arahy.Tifrunner.gnm2.ann1.YG2WAC.1	768	581.689	1.40759	0.0374222
arahy.Tifrunner.gnm2.ann1.B2U2G8.1	384	200.277	0	0
arahy.Tifrunner.gnm2.ann1.338AY0.1	4638	4451.64	33.4575	0.11623
arahy.Tifrunner.gnm2.ann1.SE3NL1.1	384	200.277	103	7.95335
arahy.Tifrunner.gnm2.ann1.IT355A.1	222	61.6898	1.09502	0.274506
arahy.Tifrunner.gnm2.ann1.VHY4LV.1	519	333.005	0	0
arahy.Tifrunner.gnm2.ann1.B1W2SN.1	1191	1004.64	0	0
arahy.Tifrunner.gnm2.ann1.FEH7EA.1	195	44.0776	0	0
arahy.Tifrunner.gnm2.ann1.IS07F8.1	288	112.839	21.1511	2.89878
arahy.Tifrunner.gnm2.ann1.MJUQ8I.1	1191	1004.64	374.356	5.76261
arahy.Tifrunner.gnm2.ann1.5531FG.1	867	680.652	0	0
arahy.Tifrunner.gnm2.ann1.N3UINY.1	840	653.652	10	0.236591
arahy.Tifrunner.gnm2.ann1.3J0SIK.1	2064	1877.64	6.19535	0.0510267
arahy.Tifrunner.gnm2.ann1.G1AT9X.1	198	45.8195	7	2.36261
arahy.Tifrunner.gnm2.ann1.583R3C.1	348	166.431	0	0
arahy.Tifrunner.gnm2.ann1.STU076.1	1410	1223.64	10	0.126384
arahy.Tifrunner.gnm2.ann1.MZ0H6Y.1	1503	1316.64	0	0
arahy.Tifrunner.gnm2.ann1.US1IIK.1	1095	908.637	0	0
arahy.Tifrunner.gnm2.ann1.ZUC1LN.1	405	220.488	0	0
arahy.Tifrunner.gnm2.ann1.PU063R.1	1008	821.637	25.186	0.47405
arahy.Tifrunner.gnm2.ann1.8Y3CFZ.1	1284	1097.64	334.546	4.71347
arahy.Tifrunner.gnm2.ann1.2TYZ6D.1	2049	1862.64	32.1271	0.266739
arahy.Tifrunner.gnm2.ann1.G5ZJAX.1	345	163.654	57.1429	5.39983
arahy.Tifrunner.gnm2.ann1.HUBH2G.3	3057	2870.64	814.083	4.38565
arahy.Tifrunner.gnm2.ann1.MQY6TT.1	1248	1061.64	0	0
arahy.Tifrunner.gnm2.ann1.V7PIU9.1	480	294.261	2.38398	0.125289
arahy.Tifrunner.gnm2.ann1.ML98PJ.1	588	401.825	0	0
arahy.Tifrunner.gnm2.ann1.FNNX8Q.1	2301	2114.64	4.58915	0.0335614
arahy.Tifrunner.gnm2.ann1.Z04G07.1	11616	11429.6	2149.82	2.9088
arahy.Tifrunner.gnm2.ann1.XP1L1V.1	1614	1427.64	964.464	10.4475
arahy.Tifrunner.gnm2.ann1.RQZI72.1	2085	1898.64	0	0
arahy.Tifrunner.gnm2.ann1.T63M72.1	303	125.863	0	0
arahy.Tifrunner.gnm2.ann1.I4CLT8.2	1374	1187.64	1.08591	0.0141402
arahy.Tifrunner.gnm2.ann1.MSE8LU.1	273	100.449	0	0
arahy.Tifrunner.gnm2.ann1.7IIA7U.2	3408	3221.64	25.9307	0.124475
arahy.Tifrunner.gnm2.ann1.RYV2T8.1	849	662.652	0	0
arahy.Tifrunner.gnm2.ann1.5N5SZU.1	876	689.652	11.8097	0.26482
arahy.Tifrunner.gnm2.ann1.SU40KZ.1	1041	854.637	0	0
arahy.Tifrunner.gnm2.ann1.DBIL6B.1	1608	1421.64	0	0
arahy.Tifrunner.gnm2.ann1.6DJ1UK.1_arahy.Tifrunner.gnm2.ann1.I90E8N.1	474	288.325	1.14025	0.0611593
arahy.Tifrunner.gnm2.ann1.207GSN.1	816	629.652	48.443	1.1898
arahy.Tifrunner.gnm2.ann1.CUDD9I.1	2388	2201.64	125.636	0.882498
arahy.Tifrunner.gnm2.ann1.5J8GGS.1	1194	1007.64	0	0
arahy.Tifrunner.gnm2.ann1.PXBZ5Y.1	342	160.823	0	0
arahy.Tifrunner.gnm2.ann1.I3U4BT.1	963	776.637	0	0
arahy.Tifrunner.gnm2.ann1.663WU2.1_arahy.Tifrunner.gnm2.ann1.N6152F.1	1626	1439.64	13	0.139648
arahy.Tifrunner.gnm2.ann1.W9BT88.1	498	312.127	1.00847	0.0499659
arahy.Tifrunner.gnm2.ann1.B1TKD1.1	1149	962.637	140.174	2.25189
arahy.Tifrunner.gnm2.ann1.Q98R2Z.1	2004	1817.64	85.7464	0.729546
arahy.Tifrunner.gnm2.ann1.C94D80.1	1080	893.637	0	0
arahy.Tifrunner.gnm2.ann1.5GPW5B.1	2265	2078.64	14877.6	110.687
arahy.Tifrunner.gnm2.ann1.70483X.1	441	255.749	0	0
arahy.Tifrunner.gnm2.ann1.LG83KY.1	1038	851.637	174.47	3.16817
arahy.Tifrunner.gnm2.ann1.5YG8M2.1	1269	1082.64	44.9006	0.641377
arahy.Tifrunner.gnm2.ann1.TBMT6J.1	753	566.689	0	0
arahy.Tifrunner.gnm2.ann1.552FYS.1	1446	1259.64	0	0
arahy.Tifrunner.gnm2.ann1.BX3238.1	606	419.809	12	0.442052
arahy.Tifrunner.gnm2.ann1.J2PRY0.1	2832	2645.64	6.81818	0.0398549
arahy.Tifrunner.gnm2.ann1.W3EIHW.1	2415	2228.64	1.30181	0.00903341
arahy.Tifrunner.gnm2.ann1.SUJ4K6.1	2928	2741.64	5.62242	0.0317145
arahy.Tifrunner.gnm2.ann1.DCW7NL.1	1050	863.637	0	0
arahy.Tifrunner.gnm2.ann1.0NW2H0.1	732	545.711	240.661	6.82006
arahy.Tifrunner.gnm2.ann1.UKZ6DB.1	1575	1388.64	0	0
arahy.Tifrunner.gnm2.ann1.DKEH1B.1	555	368.887	0	0
arahy.Tifrunner.gnm2.ann1.AU8FWW.1	366	183.154	0	0
arahy.Tifrunner.gnm2.ann1.6CE9RU.1	309	130.985	112	13.2233
arahy.Tifrunner.gnm2.ann1.Q538IK.1	1524	1337.64	89.3796	1.03334
arahy.Tifrunner.gnm2.ann1.52K398.1	1095	908.637	8.02025	0.136503
arahy.Tifrunner.gnm2.ann1.Z92X92.1	1134	947.637	1.24287	0.0202827
arahy.Tifrunner.gnm2.ann1.647UNH.1	285	110.307	1	0.140197
arahy.Tifrunner.gnm2.ann1.Q7HD44.1	1383	1196.64	448.826	5.80042
arahy.Tifrunner.gnm2.ann1.552WG4.1	2343	2156.64	0	0
arahy.Tifrunner.gnm2.ann1.KRN650.1	2349	2162.64	61.0909	0.436855
arahy.Tifrunner.gnm2.ann1.H5WQ1T.1	1287	1100.64	93	1.30672
arahy.Tifrunner.gnm2.ann1.WH1NQ3.1	1791	1604.64	410	3.9514
arahy.Tifrunner.gnm2.ann1.8K4VEX.1	804	617.677	17.8091	0.445886
arahy.Tifrunner.gnm2.ann1.U8KCPE.1	141	18.3311	0	0
arahy.Tifrunner.gnm2.ann1.44H41D.1	4470	4283.64	0	0
arahy.Tifrunner.gnm2.ann1.PPF1Y4.1	420	235.169	0	0
arahy.Tifrunner.gnm2.ann1.U4K4JK.1	489	303.231	359.704	18.3449
arahy.Tifrunner.gnm2.ann1.P83QBL.1	132	15.5581	0	0
arahy.Tifrunner.gnm2.ann1.UGVD7A.1	1002	815.637	477.297	9.04973
arahy.Tifrunner.gnm2.ann1.UYT2V6.2	4527	4340.64	2501.34	8.91175
arahy.Tifrunner.gnm2.ann1.RE82SP.1	2466	2279.64	1.37183	0.00930636
arahy.Tifrunner.gnm2.ann1.WXF9Z5.1	1713	1526.64	11.9908	0.121466
arahy.Tifrunner.gnm2.ann1.YWW12F.1	1929	1742.64	560.572	4.97471
arahy.Tifrunner.gnm2.ann1.GHW2P2.1	1668	1481.64	0	0
arahy.Tifrunner.gnm2.ann1.ANN03E.1	264	93.1624	0	0
arahy.Tifrunner.gnm2.ann1.08SQ5V.1	1392	1205.64	0	0
arahy.Tifrunner.gnm2.ann1.40YCLI.1	825	638.652	7	0.169503
arahy.Tifrunner.gnm2.ann1.LR1R6N.1	1344	1157.64	0	0
arahy.Tifrunner.gnm2.ann1.N626J4.1	735	548.711	11.6364	0.327958
arahy.Tifrunner.gnm2.ann1.72PEN3.1	333	152.647	0	0
arahy.Tifrunner.gnm2.ann1.BFP4V6.2	267	95.5198	0	0
arahy.Tifrunner.gnm2.ann1.V36TPP.3	2364	2177.64	21.6273	0.153589
arahy.Tifrunner.gnm2.ann1.8DB73J.1	1917	1730.64	193.101	1.72553
arahy.Tifrunner.gnm2.ann1.09RPR7.1	852	665.652	0	0
arahy.Tifrunner.gnm2.ann1.13067A.1_arahy.Tifrunner.gnm2.ann1.P7X33L.1	1014	827.637	600	11.2113
arahy.Tifrunner.gnm2.ann1.BW67JI.1	5784	5597.64	137.336	0.379424
arahy.Tifrunner.gnm2.ann1.760SFH.1	708	521.742	52.2938	1.55002
arahy.Tifrunner.gnm2.ann1.MH463Q.1	2487	2300.64	0	0
arahy.Tifrunner.gnm2.ann1.DP08C5.1_arahy.Tifrunner.gnm2.ann1.SW2PFC.1	783	596.677	3.10849	0.0805664
arahy.Tifrunner.gnm2.ann1.CV55AI.1	1368	1181.64	0	0
arahy.Tifrunner.gnm2.ann1.DLGH4W.1	2418	2231.64	79.5902	0.551544
arahy.Tifrunner.gnm2.ann1.THQ7Q1.1	837	650.652	9.80899	0.233141
arahy.Tifrunner.gnm2.ann1.33JM38.1	990	803.637	1	0.0192435
arahy.Tifrunner.gnm2.ann1.J8UMPC.1	138	17.3224	0	0
arahy.Tifrunner.gnm2.ann1.NNND2U.1	621	434.809	0	0
arahy.Tifrunner.gnm2.ann1.4CF6XM.2	831	644.652	0	0
arahy.Tifrunner.gnm2.ann1.5EG1XI.1	3087	2900.64	401.072	2.13832
arahy.Tifrunner.gnm2.ann1.8GI8KI.1	1143	956.637	0	0
arahy.Tifrunner.gnm2.ann1.3CY5UQ.1	735	548.711	0	0
arahy.Tifrunner.gnm2.ann1.H78BJL.1	669	482.782	72	2.30635
arahy.Tifrunner.gnm2.ann1.WNG3H8.2	999	812.637	109.842	2.09034
arahy.Tifrunner.gnm2.ann1.KVHK15.1	642	455.791	0	0
arahy.Tifrunner.gnm2.ann1.DMI4PH.1	681	494.753	0	0
arahy.Tifrunner.gnm2.ann1.VHLW8J.1	465	279.427	0	0
arahy.Tifrunner.gnm2.ann1.43FH2R.1	459	273.493	0	0
arahy.Tifrunner.gnm2.ann1.KH9HS2.1	225	63.7553	0	0
arahy.Tifrunner.gnm2.ann1.96XRQP.1	483	297.249	2	0.104053
arahy.Tifrunner.gnm2.ann1.RS06VI.1	1485	1298.64	0	0
arahy.Tifrunner.gnm2.ann1.HCX8AS.1	597	410.809	164.022	6.17455
arahy.Tifrunner.gnm2.ann1.0CS5BR.2	1641	1454.64	417	4.43328
arahy.Tifrunner.gnm2.ann1.ZDQ9N1.1	606	419.809	5826	214.616
arahy.Tifrunner.gnm2.ann1.X8HE75.1	240	74.5469	37	7.67566
arahy.Tifrunner.gnm2.ann1.69YTHK.1	1803	1616.64	2.42524	0.0231999
arahy.Tifrunner.gnm2.ann1.79Y4XM.1	759	572.689	0	0
arahy.Tifrunner.gnm2.ann1.TXZ48C.1	1398	1211.64	4.94094	0.0630639
arahy.Tifrunner.gnm2.ann1.XTCX6A.1	486	300.243	0	0
arahy.Tifrunner.gnm2.ann1.8X8KD0.1	1065	878.637	0	0
arahy.Tifrunner.gnm2.ann1.Z7UQGQ.1	294	117.937	75.3566	9.88136
arahy.Tifrunner.gnm2.ann1.BL3SCT.1	273	100.449	0	0
arahy.Tifrunner.gnm2.ann1.ZH4NLG.1	4005	3818.64	145.177	0.58794
arahy.Tifrunner.gnm2.ann1.J3G4MH.2	360	177.618	11.7286	1.02119
arahy.Tifrunner.gnm2.ann1.RSU8B2.1	4164	3977.64	14.7683	0.0574181
arahy.Tifrunner.gnm2.ann1.T11RB0.1	1902	1715.64	0	0
arahy.Tifrunner.gnm2.ann1.T0XH3Q.1	927	740.637	185.649	3.87641
arahy.Tifrunner.gnm2.ann1.E0JCGG.1	1500	1313.64	541.822	6.37859
arahy.Tifrunner.gnm2.ann1.VD1K5S.1	240	74.5469	0	0
arahy.Tifrunner.gnm2.ann1.6ADX4H.1	1173	986.637	0	0
arahy.Tifrunner.gnm2.ann1.570P5C.1	1938	1751.64	619.328	5.46789
arahy.Tifrunner.gnm2.ann1.C2J7NN.1	2007	1820.64	175.783	1.49313
arahy.Tifrunner.gnm2.ann1.LP3G76.1	627	440.8	0	0
arahy.Tifrunner.gnm2.ann1.QSK9AI.1	1032	845.637	1.18404	0.0216534
arahy.Tifrunner.gnm2.ann1.VB8B5D.1	1608	1421.64	175.189	1.90573
arahy.Tifrunner.gnm2.ann1.KZF81I.1	327	147.217	0	0
arahy.Tifrunner.gnm2.ann1.U18JIV.1	264	93.1624	0	0
arahy.Tifrunner.gnm2.ann1.661UAU.1	4275	4088.64	0	0
arahy.Tifrunner.gnm2.ann1.J7WYQP.1	729	542.711	0	0
arahy.Tifrunner.gnm2.ann1.ZN5A6W.1	2067	1880.64	8.82967	0.0726078
arahy.Tifrunner.gnm2.ann1.NZ6SRJ.1	750	563.689	21	0.576135
arahy.Tifrunner.gnm2.ann1.H8XLFU.1	342	160.823	16.6452	1.60061
arahy.Tifrunner.gnm2.ann1.FM5VYN.1	1644	1457.64	571	6.05802
arahy.Tifrunner.gnm2.ann1.HEH8KW.1_arahy.Tifrunner.gnm2.ann1.R1V0DG.1	477	291.285	17.2253	0.914518
arahy.Tifrunner.gnm2.ann1.B3B375.3	2544	2357.64	385.715	2.53007
arahy.Tifrunner.gnm2.ann1.2ZDN53.1	2988	2801.64	27.6732	0.152753
arahy.Tifrunner.gnm2.ann1.T7WKPY.1	1998	1811.64	1084.82	9.26041
arahy.Tifrunner.gnm2.ann1.CJ9CGG.1	1011	824.637	0	0
arahy.Tifrunner.gnm2.ann1.J75SAY.1	360	177.618	0	0
arahy.Tifrunner.gnm2.ann1.U7U4Q0.1	1254	1067.64	15.7159	0.227645
arahy.Tifrunner.gnm2.ann1.SWNJ62.1	2901	2714.64	13.451	0.0766281
arahy.Tifrunner.gnm2.ann1.G720WG.1	414	229.276	49.3469	3.32848
arahy.Tifrunner.gnm2.ann1.I3ML28.1	2703	2516.64	1327.76	8.15911
arahy.Tifrunner.gnm2.ann1.DZ04CN.1	1188	1001.64	0	0
arahy.Tifrunner.gnm2.ann1.22GDSE.1	705	518.742	14.5943	0.435087
arahy.Tifrunner.gnm2.ann1.CM19QL.1	1899	1712.64	27.9143	0.252061
arahy.Tifrunner.gnm2.ann1.WELG4G.1	2352	2165.64	12.4444	0.0888656
arahy.Tifrunner.gnm2.ann1.06CD8W.1	1626	1439.64	91.1935	0.979613
arahy.Tifrunner.gnm2.ann1.1N290L.1_arahy.Tifrunner.gnm2.ann1.AM735H.1	1212	1025.64	0	0
arahy.Tifrunner.gnm2.ann1.WV9N0T.1	2841	2654.64	187.336	1.09134
arahy.Tifrunner.gnm2.ann1.G2C68E.1	2496	2309.64	504.525	3.37818
arahy.Tifrunner.gnm2.ann1.BCFP52.1	5031	4844.64	0	0
arahy.Tifrunner.gnm2.ann1.MW49NL.1	303	125.863	0	0
arahy.Tifrunner.gnm2.ann1.JW0C82.1	1593	1406.64	2615.97	28.7604
arahy.Tifrunner.gnm2.ann1.UZ3GC4.1	1467	1280.64	3.977	0.0480257
arahy.Tifrunner.gnm2.ann1.86JG4M.2	801	614.677	12	0.301911
arahy.Tifrunner.gnm2.ann1.S60DDY.1	597	410.809	0	0
arahy.Tifrunner.gnm2.ann1.5JWJ0V.1	1359	1172.64	256.093	3.37736
arahy.Tifrunner.gnm2.ann1.69E4XE.1	1113	926.637	132.011	2.20316
arahy.Tifrunner.gnm2.ann1.R9SA9Z.1	981	794.637	0	0
arahy.Tifrunner.gnm2.ann1.T5KNPK.1	1863	1676.64	88.7303	0.818421
arahy.Tifrunner.gnm2.ann1.FNUG0A.1	1605	1418.64	23.729	0.258673
arahy.Tifrunner.gnm2.ann1.7ZPA8Y.1	321	141.694	7	0.763995
