target_id	length	eff_length	Asue_2	Asue_2_tpm
AsAa_g9948	987	807.954	71	1.01335
AsAa_g21886	2121	1941.93	221.901	1.31769
AsAa_g139	1152	972.926	186	2.20455
AsAa_g16195	2709	2529.93	0	0
AsAt_g10493	885	705.98	239.612	3.91383
AsAt_g16988	624	445.026	3	0.0777359
AsAt_g8224	3297	3117.93	122.211	0.451991
AsAa_g18326	1992	1812.93	15	0.0954107
AsAt_g20253	1599	1419.93	0	0
AsAt_g10766	936	756.98	5	0.0761678
AsAa_g8192	600	421.055	0	0
AsAa_g14615	1224	1044.93	1146.54	12.6529
AsAt_g6670	309	136.873	21	1.76924
AsAa_g23301	1692	1512.93	200.848	1.53086
AsAa_g12534	1017	837.926	0	0
AsAa_g20738	207	57.2874	5	1.00646
AsAt_g5961	639	460.011	2.41846	0.0606257
AsAt_g1663	1068	888.926	110.049	1.4276
AsAa_g7434	1026	846.926	47.2919	0.643913
AsAa_g14975	1098	918.926	10	0.125489
AsAa_g9084	2046	1866.93	340.41	2.10262
AsAt_g2220	2088	1908.93	429.593	2.5951
AsAa_g23350	1188	1008.93	0	0
AsAt_g21346	2265	2085.93	304.002	1.6806
AsAt_g13957	1338	1158.93	0	0
AsAa_g22857	939	759.98	4	0.0606937
AsAt_g9807	474	295.453	2	0.07806
AsAa_g14368	1305	1125.93	880.578	9.0187
AsAa_g20371	1494	1314.93	0	0
AsAa_g19045	480	301.383	3	0.114786
AsAa_g20183	1548	1368.93	0	0
AsAa_g1541	1353	1173.93	195.415	1.91956
AsAa_g1218	1722	1542.93	218.425	1.63246
AsAa_g16445	534	355.093	8	0.259797
AsAa_g1790	1509	1329.93	48	0.416198
AsAa_g12174	1944	1764.93	17.5941	0.114955
AsAt_g10751	642	463.011	392.696	9.78027
AsAt_g8365	882	702.98	35.2407	0.57808
AsAt_g6656	531	352.104	123	4.02828
AsAa_g1303	1275	1095.93	6	0.0631329
AsAt_g15103	1446	1266.93	211.627	1.92622
AsAt_g13765	1083	903.926	781.375	9.9681
AsAt_g20892	966	786.98	3	0.0439586
AsAa_g6525	1641	1461.93	362.597	2.86013
AsAt_g10841	468	289.472	0	0
AsAa_g13310	600	421.055	470.448	12.8842
AsAa_g5130	735	555.98	0	0
AsAt_g11242	1416	1236.93	334	3.11379
AsAa_g17647	2619	2439.93	11.4089	0.0539202
AsAt_g19512	1539	1359.93	333	2.82368
AsAt_g5394	519	340.162	12	0.406801
AsAa_g8344	924	744.98	0	0
AsAt_g13048	1668	1488.93	200.136	1.55002
AsAa_g22002	1419	1239.93	256.664	2.38702
AsAt_g5208	309	136.873	31	2.61174
AsAa_g2248	936	756.98	4	0.0609343
AsAa_g331	1962	1782.93	52	0.336323
AsAa_g4339	792	612.98	1	0.0188122
AsAa_g17194	1386	1206.93	8	0.0764355
AsAa_g18262	2379	2199.93	0	0
AsAt_g11500	339	164.326	0	0
AsAt_g15653	228	71.6099	0	0
AsAt_g11056	1368	1188.93	0	0
AsAa_g18205	1089	909.926	160.962	2.03988
AsAa_g16769	456	277.643	0	0
AsAt_g22182	2049	1869.93	267.795	1.65144
AsAa_g22975	1965	1785.93	469	3.02828
AsAa_g13052	204	55.3238	82	17.0918
AsAa_g10267	1599	1419.93	0	0
AsAt_g5006	1398	1218.93	253.574	2.3989
AsAt_g3053	1188	1008.93	205.479	2.34852
AsAa_g14392	663	483.98	109.347	2.60536
AsAt_g14676	576	397.055	9	0.261383
AsAt_g1508	1251	1071.93	145.315	1.56326
AsAt_g12178	1017	837.926	143.15	1.97002
AsAa_g10380	1812	1632.93	196.184	1.38543
AsAa_g15592	2043	1863.93	85.4067	0.528384
AsAa_g7788	2907	2727.93	70.4478	0.297797
AsAa_g3449	1224	1044.93	294.827	3.25363
AsAt_g10043	900	720.98	19	0.30389
AsAa_g21841	2595	2415.93	6	0.0286387
AsAa_g15985	2433	2253.93	575.715	2.94546
AsAt_g17500	4032	3852.93	1223.28	3.66119
AsAa_g9441	1233	1053.93	54	0.59084
AsAa_g10723	1620	1440.93	220.037	1.76092
AsAa_g1830	582	403.055	0	0
AsAa_g23179	879	699.98	296	4.87632
AsAa_g14686	1467	1287.93	133.903	1.19891
AsAt_g5125	582	403.055	102.758	2.93993
AsAa_g13858	3237	3057.93	114.007	0.429924
AsAa_g6667	603	424.055	88.483	2.40616
AsAa_g14083	717	537.98	0	0
AsAa_g9757	501	322.25	14	0.500981
AsAt_g13767	291	121.105	76.4905	7.28336
AsAt_g17584	417	239.246	45	2.16897
AsAt_g20603	669	489.98	1686.12	39.6823
AsAa_g3475	1179	999.926	59.8473	0.69018
AsAt_g18723	2199	2019.93	697.167	3.98004
AsAa_g17697	957	777.98	107	1.58599
AsAa_g2208	1056	876.926	0	0
AsAt_g19682	897	717.98	143	2.29673
AsAt_g13206	1080	900.926	19.1947	0.245685
AsAt_g11172	1737	1557.93	698	5.16648
AsAa_g21691	1059	879.926	8	0.104841
AsAt_g21351	630	451.011	157.317	4.0223
AsAt_g3726	3501	3321.93	213	0.739394
AsAa_g19255	468	289.472	0	0
AsAa_g12432	1527	1347.93	5	0.042775
AsAt_g1252	531	352.104	0	0
AsAt_g12106	501	322.25	0	0
AsAa_g3412	306	134.257	0	0
AsAa_g17307	912	732.98	0	0
AsAa_g9978	912	732.98	0	0
AsAa_g15992	237	78.0553	15	2.21603
AsAa_g15104	690	510.98	1	0.0225674
AsAt_g17042	2091	1911.93	242.328	1.46156
AsAa_g16189	657	477.98	1331.16	32.1149
AsAt_g16599	402	224.61	0	0
AsAt_g22205	489	310.282	9	0.334482
AsAt_g6160	1176	996.926	259.64	3.00327
AsAa_g2220	561	382.068	51	1.53927
AsAa_g13322	1233	1053.93	432.547	4.7327
AsAa_g2981	2745	2565.93	912.148	4.09928
AsAa_g5378	174	38.0678	0	0
AsAt_g11377	900	720.98	18	0.287896
AsAa_g11219	693	513.98	0	0
AsAt_g20081	1830	1650.93	131.624	0.919376
AsAa_g6109_AsAa_g6110	621	442.026	2	0.0521757
AsAt_g18142	684	504.98	3	0.0685067
AsAa_g19094	2157	1977.93	12.0908	0.0704907
AsAa_g12538	123	16.378	155	109.133
AsAt_g13008	198	51.6344	355.901	79.4833
AsAa_g5336	741	561.98	4	0.0820777
AsAa_g19462	1062	882.926	0	0
AsAt_g557	786	606.98	264.092	5.01726
AsAa_g9230	1431	1251.93	0.00977464	9.00343e-05
AsAt_g21854	1848	1668.93	253.965	1.75478
AsAt_g16356	717	537.98	420.354	9.01021
AsAt_g1961	2262	2082.93	584.145	3.23395
AsAt_g17529	1359	1179.93	43	0.420242
AsAa_g15836	579	400.055	57.7586	1.66488
AsAt_g17498	996	816.926	0	0
AsAa_g18010	840	660.98	15.1429	0.264183
AsAt_g10202	774	594.98	103.586	2.00764
AsAa_g20871	1263	1083.93	0	0
AsAa_g6968	1185	1005.93	67	0.768059
AsAa_g12134	681	501.98	65.0624	1.49462
AsAt_g16779	891	711.98	1	0.0161964
AsAa_g22323	1503	1323.93	650.17	5.66303
AsAa_g10308	879	699.98	470.7	7.75434
AsAa_g3895	1314	1134.93	770.224	7.82592
AsAa_g14721	4872	4692.93	6920.59	17.0054
AsAt_g15997	819	639.98	163	2.93702
AsAa_g18172	285	115.969	30.8077	3.06341
AsAa_g21992	999	819.926	195.514	2.74972
AsAa_g4112	1167	987.926	72.4739	0.845948
AsAt_g591	828	648.98	74.25	1.31932
AsAa_g1125	546	367.081	134.443	4.22342
AsAa_g14325	1098	918.926	0	0
AsAa_g3702	441	262.769	164.025	7.19816
AsAa_g15538	1011	831.926	485.961	6.73601
AsAt_g21506	981	801.954	446	6.41316
AsAt_g14732	432	253.95	7529.97	341.926
AsAt_g13873	1278	1098.93	234.135	2.45688
AsAa_g12499	747	567.98	1	0.0203027
AsAa_g22764	3174	2994.93	203.628	0.784038
AsAa_g4672	1551	1371.93	54	0.453888
AsAa_g5311	852	672.98	0	0
AsAa_g1139	618	439.026	0	0
AsAa_g14429	1218	1038.93	130.566	1.44921
AsAa_g10464	1827	1647.93	566.788	3.96615
AsAt_g14728	1104	924.926	75	0.935062
AsAa_g19293	933	753.98	1161.44	17.7633
AsAt_g3743	1401	1221.93	43	0.405798
AsAa_g9239	873	693.98	0	0
AsAa_g11313	984	804.954	0	0
AsAa_g11095	1215	1035.93	0	0
AsAt_g15711	1401	1221.93	197	1.85912
AsAa_g10082	774	594.98	58	1.12412
AsAa_g20893	831	651.98	493.876	8.73513
AsAa_g9741	774	594.98	5.69444	0.110366
AsAt_g7886	834	654.98	189.871	3.34284
AsAt_g13245	2775	2595.93	0	0
AsAa_g2596	1983	1803.93	639.257	4.08642
AsAa_g9901	345	169.941	98	6.64988
AsAa_g1799	1323	1143.93	0	0
AsAa_g11744	264	98.7278	0	0
AsAt_g6200	1533	1353.93	0	0
AsAa_g12667	1035	855.926	1	0.0134725
AsAa_g4058	522	343.139	9	0.302453
AsAt_g20983	1068	888.926	1073.35	13.924
AsAa_g402	219	65.3257	0	0
AsAa_g2546	624	445.026	7	0.181384
AsAt_g5407	1368	1188.93	707	6.85726
AsAt_g143	2013	1833.93	21	0.132045
AsAa_g22250	1599	1419.93	252.356	2.04943
AsAa_g19418	1398	1218.93	1	0.00946038
AsAa_g21625	948	768.98	230.92	3.46284
AsAa_g3239	420	242.166	1	0.0476183
AsAt_g16996	651	471.98	153.965	3.76169
AsAt_g3662	2673	2493.93	803.174	3.71375
AsAt_g15026	963	783.98	34.8235	0.512217
AsAt_g16789	390	212.931	0	0
AsAa_g22977	1557	1377.93	0	0
AsAa_g4347	930	750.98	49.0215	0.752739
AsAt_g11427	2295	2115.93	0	0
AsAa_g1566	1239	1059.93	141	1.53401
AsAa_g17907_AsAa_g17908	570	391.068	46.7738	1.37923
AsAt_g14440	375	198.352	0	0
AsAa_g21846	663	483.98	471	11.2222
AsAt_g1673	1620	1440.93	514.43	4.11691
AsAt_g8248	594	415.055	0	0
AsAa_g5218	1908	1728.93	77	0.513571
AsAt_g11445	3978	3798.93	420.663	1.27691
AsAt_g15527	1047	867.926	0	0
AsAa_g710	687	507.98	177.152	4.02148
AsAa_g14664	1665	1485.93	63.7215	0.49451
AsAt_g15763	1218	1038.93	36	0.39958
AsAt_g13279	2895	2715.93	47	0.199557
AsAt_g10161	1161	981.926	38.2647	0.449371
AsAt_g6862	3165	2985.93	1158.19	4.47288
AsAa_g16251	708	528.98	22	0.479589
AsAt_g9177	774	594.98	1	0.0193813
AsAt_g10172	1047	867.926	182.954	2.43078
AsAa_g19775	1410	1230.93	153	1.43333
AsAt_g2825	246	84.7767	0	0
AsAa_g11803	1470	1290.93	284	2.5369
AsAt_g10762	606	427.055	0	0
AsAa_g15794	612	433.026	7.34656	0.195639
AsAt_g6477	1536	1356.93	0	0
AsAa_g17698	522	343.139	1	0.0336059
AsAa_g20511	1143	963.926	0	0
AsAt_g21142	837	657.98	93	1.62988
AsAa_g4812	924	744.98	159.881	2.47478
AsAa_g3627	2277	2097.93	259.409	1.42588
AsAa_g14855	1473	1293.93	7	0.0623842
AsAa_g7991	1269	1089.93	303.469	3.21073
AsAt_g18647	1743	1563.93	297.251	2.19176
AsAa_g8929	1206	1026.93	7	0.078604
AsAa_g18501	411	233.341	38	1.87793
AsAa_g21798	210	59.2776	107.91	20.9922
AsAt_g1730	798	618.98	2404.37	44.793
AsAa_g12224	909	729.98	0	0
AsAt_g11943	798	618.98	265.211	4.94084
AsAa_g4287	1032	852.926	0	0
AsAa_g15147	1533	1353.93	737.437	6.28082
AsAa_g1224	1191	1011.93	0	0
AsAt_g7211	333	158.726	34	2.47011
AsAt_g16234	1752	1572.93	193.64	1.41963
AsAa_g2978	729	549.98	82.7807	1.73568
AsAt_g5077	669	489.98	0	0
AsAt_g5583	462	283.568	532.714	21.6632
AsAa_g6848	1371	1191.93	224.565	2.1726
AsAt_g3821	501	322.25	227.214	8.13068
AsAa_g2781	2367	2187.93	94	0.495429
AsAa_g22459	900	720.98	25	0.399855
AsAa_g14226	1017	837.926	84.678	1.16533
AsAa_g2098	3642	3462.93	133	0.442889
AsAa_g18151	2661	2481.93	3838	17.8321
AsAa_g8187	597	418.055	133	3.66864
AsAa_g12289	1560	1380.93	214.827	1.79392
AsAt_g5548	975	795.98	8	0.115897
AsAt_g14872	708	528.98	170.717	3.72154
AsAa_g4239	1596	1416.93	0	0
AsAa_g907	450	271.688	40	1.69776
AsAt_g3445	621	442.026	78.0146	2.03523
AsAa_g6261	4614	4434.93	665.514	1.73044
AsAa_g8686	987	807.954	0	0
AsAt_g8461	1806	1626.93	314.071	2.22611
AsAa_g16252	621	442.026	284	7.40895
AsAt_g21347	495	316.271	62	2.26057
AsAt_g849	1800	1620.93	157.408	1.11983
AsAa_g8874	1113	933.926	212	2.61764
AsAa_g298	753	573.98	0	0
AsAt_g12968	2691	2511.93	509.768	2.34019
AsAa_g5439	522	343.139	5	0.16803
AsAt_g18555	2058	1878.93	110.661	0.679159
AsAa_g21203	1626	1446.93	2	0.0159393
AsAa_g1365	3516	3336.93	384.478	1.32865
AsAa_g5325	744	564.98	219.424	4.47855
AsAa_g9342	2673	2493.93	0	0
AsAt_g8134	1668	1488.93	2	0.0154897
AsAt_g20795	2376	2196.93	71	0.372674
AsAt_g9269	609	430.026	0	0
AsAa_g15755	1062	882.926	203.552	2.65851
AsAa_g22135	963	783.98	1	0.0147089
AsAt_g14047	906	726.98	83	1.31656
AsAa_g1649	1047	867.926	114	1.51464
AsAt_g3787	525	346.128	3539.57	117.923
AsAt_g1848	1098	918.926	83	1.04156
AsAt_g15008	531	352.104	25	0.818756
AsAa_g8211	993	813.954	1	0.0141673
AsAa_g16698	198	51.6344	29	6.47656
AsAt_g10362	1731	1551.93	67	0.49784
AsAa_g2537	1338	1158.93	128	1.27362
AsAa_g7939	756	576.98	0	0
AsAt_g4424	1329	1149.93	0	0
AsAt_g17035	1443	1263.93	512.288	4.67389
AsAt_g7490	2568	2388.93	14	0.0675789
AsAt_g21840	975	795.98	3	0.0434615
AsAt_g13	1323	1143.93	569.033	5.73622
AsAt_g12386	1467	1287.93	372.296	3.33337
AsAt_g19828	747	567.98	0	0
AsAt_g14127	1059	879.926	268.067	3.51304
AsAt_g6353	2343	2163.93	520.081	2.7715
AsAt_g1400	2052	1872.93	111.263	0.685042
AsAt_g17179	2112	1932.93	179	1.06788
AsAa_g12189	834	654.98	44.684	0.786702
AsAt_g4547	1482	1302.93	445.7	3.94465
AsAt_g3126	1677	1497.93	69.0527	0.53159
AsAa_g8111	771	591.98	0	0
AsAa_g16931	1050	870.926	589.853	7.80995
AsAa_g6833	1029	849.926	6	0.0814059
AsAt_g9751	1872	1692.93	284	1.93449
AsAa_g22836	624	445.026	54	1.39925
AsAa_g19689	792	612.98	225	4.23275
AsAa_g17481	1068	888.926	34	0.441062
AsAt_g17476	2187	2007.93	69	0.396267
AsAt_g16164	1554	1374.93	0	0
AsAa_g15403	813	633.98	7	0.127323
AsAt_g7157	1035	855.926	318.548	4.29166
AsAt_g7441	522	343.139	628	21.1045
AsAa_g12943	4035	3855.93	426.832	1.27648
AsAa_g5006	2526	2346.93	559	2.74662
AsAa_g16423	7149	6969.93	1198.45	1.98279
AsAt_g20832	534	355.093	286.927	9.31785
AsAa_g16366	480	301.383	813.859	31.1398
AsAa_g7724	2013	1833.93	132.397	0.832498
AsAa_g5511	870	690.98	32	0.534036
AsAa_g20526	1356	1176.93	936	9.17092
AsAt_g21623	1374	1194.93	10	0.0965039
AsAa_g10708	351	175.667	0	0
AsAa_g837	1395	1215.93	0	0
AsAt_g13546	1134	954.926	755.581	9.12426
AsAt_g6410	279	110.921	67	6.96539
AsAa_g4105	234	75.8931	8.88889	1.35061
AsAt_g8170	1458	1278.93	18	0.162298
AsAt_g1942	345	169.941	284.334	19.2938
AsAt_g6528	1848	1668.93	35	0.241834
AsAa_g12041	3042	2862.93	400.007	1.61118
AsAa_g18509	1941	1761.93	643.372	4.21076
AsAt_g2606	294	123.617	0	0
AsAt_g6360	237	78.0553	103.28	15.2582
AsAa_g14284	1194	1014.93	167.685	1.90522
AsAt_g785	783	603.98	5	0.0954626
AsAt_g103	783	603.98	93.3994	1.78323
AsAa_g18118	1152	972.926	0	0
AsAt_g6736	1695	1515.93	11	0.083676
AsAa_g13865	513	334.196	478.603	16.5143
AsAa_g9198	654	474.98	34	0.825448
AsAa_g10817	1689	1509.93	854.769	6.52799
AsAt_g6937	1044	864.926	271.009	3.61318
AsAt_g8887	1512	1332.93	13	0.112467
AsAt_g19746	1092	912.926	250	3.15784
AsAt_g7130	822	642.98	865.33	15.5192
AsAt_g1210	939	759.98	118.863	1.80356
AsAt_g6869	492	313.282	6	0.220852
AsAa_g17602	852	672.98	891.603	15.2776
AsAt_g16066	1677	1497.93	49.8981	0.384131
AsAa_g3219	1629	1449.93	18.6005	0.147933
AsAa_g18603	1761	1581.93	223	1.62557
AsAt_g19658	1836	1656.93	126.69	0.881712
AsAt_g1854	1050	870.926	417.336	5.52574
AsAa_g10771	759	579.98	226	4.49347
AsAt_g7681	963	783.98	1	0.0147089
AsAa_g12833	501	322.25	0	0
AsAa_g11805	2919	2739.93	193	0.812278
AsAt_g14722	936	756.98	384.213	5.85294
AsAa_g12956	1422	1242.93	3	0.0278331
AsAt_g2737	498	319.25	0	0
AsAt_g20557	960	780.98	0	0
AsAa_g11944	1488	1308.93	359.853	3.17027
AsAt_g18010	1677	1497.93	35	0.269441
AsAa_g11551	1620	1440.93	517	4.13747
AsAa_g10370	1098	918.926	0	0
AsAt_g11157	1944	1764.93	0	0
AsAt_g2199	1263	1083.93	13.994	0.148877
AsAt_g13459	1227	1047.93	662.862	7.29422
AsAa_g20609	1362	1182.93	454.589	4.43147
AsAt_g21481	2775	2595.93	35	0.155475
AsAa_g12852	1245	1065.93	1	0.0108183
AsAa_g2270	984	804.954	878.234	12.5813
AsAa_g13365	1230	1050.93	62.2989	0.683587
AsAt_g2638	1458	1278.93	86.406	0.779084
AsAt_g9976	3645	3465.93	518.944	1.72658
AsAt_g665	933	753.98	11	0.168236
AsAa_g4706	804	624.98	35	0.645785
AsAt_g17941	333	158.726	0	0
AsAt_g16768	2427	2247.93	0	0
AsAa_g6765	2859	2679.93	43.7009	0.188041
AsAa_g8609	774	594.98	0	0
AsAt_g7500	1377	1197.93	10	0.0962623
AsAa_g8231	471	292.462	0	0
AsAt_g9061	1233	1053.93	34	0.37201
AsAa_g3525	480	301.383	87.9307	3.3644
AsAa_g7755	1083	903.926	127	1.62016
AsAa_g20276	939	759.98	0	0
AsAt_g19307	630	451.011	0	0
AsAt_g194	2739	2559.93	652.928	2.9412
AsAt_g17032	1059	879.926	601.467	7.88227
AsAa_g13483	1122	942.926	87.5162	1.07028
AsAt_g4299	1071	891.926	0	0
AsAa_g18290	615	436.026	327.562	8.66298
AsAt_g18973	684	504.98	150	3.42534
AsAa_g11616	882	702.98	1	0.0164037
AsAa_g13870	2391	2211.93	257.405	1.34194
AsAt_g4422	1611	1431.93	281.603	2.26779
AsAt_g4214	2397	2217.93	16.4156	0.0853484
AsAt_g9553	777	597.98	0	0
AsAa_g23083	465	286.549	0	0
AsAa_g19615	1932	1752.93	227.296	1.49525
AsAt_g18026	2742	2562.93	4698.02	21.1381
AsAt_g7378	963	783.98	10.2309	0.150486
AsAa_g13430	837	657.98	0	0
AsAt_g12315	1107	927.926	6	0.0745631
AsAa_g19920	2868	2688.93	2876.65	12.3366
AsAa_g21947	288	118.517	0	0
AsAa_g14412	1476	1296.93	53	0.471245
AsAt_g16933	1341	1161.93	130	1.29018
AsAa_g2077	2196	2016.93	243.093	1.38985
AsAa_g18459	660	480.98	0	0
AsAa_g4470	2574	2394.93	839.51	4.04222
AsAt_g10543	1323	1143.93	147.302	1.4849
AsAa_g13697	846	666.98	226.763	3.92054
AsAt_g15918	309	136.873	0	0
AsAt_g20019	1878	1698.93	890.55	6.04463
AsAt_g4486	450	271.688	1473.36	62.535
AsAa_g21814	549	370.081	0	0
AsAt_g5229	597	418.055	3	0.0827512
AsAt_g4548	4521	4341.93	952.944	2.53088
AsAt_g5117	1296	1116.93	114.803	1.18527
AsAa_g8903	1323	1143.93	98.3411	0.991341
AsAt_g10679	3078	2898.93	12	0.0477343
AsAa_g3313	1461	1281.93	1.06177	0.00955112
AsAt_g19896	1251	1071.93	0	0
AsAt_g2536	480	301.383	57	2.18093
AsAt_g9174	903	723.98	14	0.222991
AsAt_g18783	1260	1080.93	0	0
AsAt_g2780	777	597.98	42.3147	0.816001
AsAa_g19454	2325	2145.93	615.558	3.30781
AsAt_g20876	579	400.055	76.2414	2.19764
AsAt_g13674	831	651.98	863.585	15.2741
AsAa_g7661	897	717.98	0	0
AsAa_g10645	552	373.081	15.6263	0.482992
AsAa_g11750	825	645.98	101	1.80297
AsAt_g19249	1572	1392.93	186.619	1.54495
AsAa_g11806	942	762.98	65	0.982395
AsAt_g9865	888	708.98	2888.17	46.9758
AsAt_g17889	645	466.011	319.493	7.9059
AsAa_g10252	780	600.98	51.0101	0.978774
AsAt_g17724	249	87.0764	0	0
AsAt_g18391	1056	876.926	41	0.539147
AsAt_g15097	210	59.2776	166.606	32.4105
AsAa_g19795	1650	1470.93	428.942	3.36274
AsAt_g18085	855	675.98	2	0.0341179
AsAa_g14146	510	331.218	0	0
AsAt_g13821	5718	5538.93	4391.52	9.14273
AsAa_g4390	2550	2370.93	74.4199	0.361957
AsAa_g11982	549	370.081	591.547	18.4323
AsAt_g18181	768	588.98	1	0.0195788
AsAa_g1750	1725	1545.93	0	0
AsAa_g23195	1344	1164.93	47	0.465249
AsAa_g16100	1470	1290.93	100	0.893274
AsAt_g3852	798	618.98	0	0
AsAa_g20811	2286	2106.93	246.582	1.34958
AsAt_g7942	243	82.5385	0	0
AsAa_g14252	981	801.954	0	0
AsAa_g28	1446	1266.93	567.837	5.16842
AsAt_g18312	2265	2085.93	119.767	0.662102
AsAa_g7866	1032	852.926	114.514	1.54822
AsAa_g9105	405	227.557	1	0.0506754
AsAa_g5198	669	489.98	0	0
AsAa_g20211	879	699.98	0	0
AsAa_g15957	378	201.279	40	2.29165
AsAa_g13386	258	93.9296	0	0
AsAa_g23336	1866	1686.93	167.712	1.14645
AsAt_g1549	3648	3468.93	395.324	1.31415
AsAt_g20434	627	448.026	0	0
AsAt_g11653	984	804.954	0	0
AsAt_g1966	1860	1680.93	1297.32	8.89991
AsAa_g19054	1164	984.926	456.967	5.35017
AsAa_g20770	1182	1002.93	105.854	1.21709
AsAa_g4091	918	738.98	1	0.0156046
AsAt_g8641	762	582.98	17	0.336265
AsAt_g13643	564	385.068	0	0
AsAt_g278	2373	2193.93	1608.15	8.45263
AsAa_g18305	504	325.229	233.642	8.28415
AsAt_g8680	3093	2913.93	1051.88	4.1627
AsAa_g9693	1218	1038.93	17.4884	0.194111
AsAt_g21271	1596	1416.93	421.23	3.42814
AsAa_g19276	741	561.98	246	5.04778
AsAa_g11465	1209	1029.93	0	0
AsAt_g20852	552	373.081	0	0
AsAa_g22115	351	175.667	0	0
AsAa_g8122	924	744.98	0	0
AsAt_g3800	912	732.98	0	0
AsAt_g7059	423	245.101	0	0
AsAt_g7699	1116	936.926	243.759	3.00013
AsAt_g10897	171	36.4539	432.641	136.858
AsAt_g6965	3267	3087.93	1	0.00373439
AsAa_g20345	2064	1884.93	185.418	1.13434
AsAa_g19638	333	158.726	11	0.799153
AsAt_g21403	204	55.3238	52	10.8387
AsAt_g19494	2055	1875.93	36	0.221296
AsAa_g11870	1278	1098.93	55.1415	0.578624
AsAt_g21088	822	642.98	247.846	4.44498
AsAa_g15249	840	660.98	124	2.16331
AsAa_g359	1299	1119.93	248.982	2.56368
AsAa_g10300	3285	3105.93	8.57351	0.0318312
AsAt_g15276	891	711.98	71	1.14994
AsAa_g10579	2319	2139.93	263.015	1.41732
AsAa_g5518	729	549.98	538.969	11.3006
AsAa_g11191	243	82.5385	0	0
AsAt_g11020	906	726.98	108	1.71312
AsAa_g3955	1368	1188.93	20	0.193982
AsAa_g1051	543	364.081	21.5567	0.682763
AsAt_g8543	510	331.218	0	0
AsAt_g126	423	245.101	27	1.2703
AsAt_g20457	4734	4554.93	1035.68	2.62198
AsAt_g2069	5304	5124.93	928.925	2.09016
AsAa_g1285	1149	969.926	5	0.0594453
AsAt_g1186	1512	1332.93	1	0.00865127
AsAa_g14308	1233	1053.93	0	0
AsAt_g19358	1392	1212.93	130.951	1.24497
AsAt_g1159	1038	858.926	163	2.18836
AsAt_g5981	5769	5589.93	1329.22	2.74207
AsAt_g7827	249	87.0764	5	0.662149
AsAa_g7511	900	720.98	42	0.671757
AsAt_g3356	858	678.98	67	1.1379
AsAa_g1289	705	525.98	0	0
AsAt_g19201	1383	1203.93	1.81316	0.0173669
AsAt_g8117	678	498.98	89	2.0568
AsAt_g504	3465	3285.93	417	1.4634
AsAt_g7729	2088	1908.93	4429.58	26.7583
AsAa_g23093	585	406.055	53.0833	1.50751
AsAa_g12354_AsAa_g14801	141	22.4312	0	0
AsAt_g4555	1470	1290.93	0	0
AsAt_g19167	843	663.98	312.736	5.43136
AsAa_g12856	1323	1143.93	127	1.28024
AsAa_g451	2997	2817.93	283.952	1.16199
AsAt_g9757	456	277.643	38	1.57828
AsAa_g22492	1281	1101.93	278.805	2.91766
AsAt_g21174	3960	3780.93	260.852	0.795578
AsAa_g9276	1344	1164.93	0	0
AsAa_g16856	888	708.98	407.826	6.63325
AsAt_g14252	366	189.756	22	1.33694
AsAt_g3685	486	307.282	51	1.9139
AsAa_g14277	1077	897.926	381.894	4.90443
AsAt_g11274	1152	972.926	0	0
AsAt_g1735	1659	1479.93	60	0.467517
AsAt_g2534	459	280.605	0	0
AsAa_g17134	1251	1071.93	0	0
AsAa_g1528	816	636.98	6	0.10862
AsAt_g18163	1161	981.926	5	0.0587188
AsAt_g19247	921	741.98	10	0.155415
AsAa_g4494	873	693.98	268.655	4.4641
AsAt_g12790	993	813.954	35	0.495855
AsAt_g9422	3435	3255.93	271.984	0.963286
AsAt_g15539	1044	864.926	0	0
AsAa_g15827	1146	966.926	187	2.23015
AsAt_g9775	2901	2721.93	616.47	2.61169
AsAa_g21922	1545	1365.93	328	2.76906
AsAt_g4965	678	498.98	179	4.13672
AsAa_g6799	618	439.026	90	2.36395
AsAt_g19511	1122	942.926	1	0.0122295
AsAa_g12201	1218	1038.93	25	0.277486
AsAt_g8929	1941	1761.93	788.816	5.16267
AsAa_g17896	1257	1077.93	145.519	1.55674
AsAa_g8060	633	454.011	7	0.177794
AsAa_g19722	387	210.024	49.6465	2.72588
AsAt_g21833	528	349.116	18	0.594551
AsAa_g22617	666	486.98	149.194	3.53286
AsAa_g11286	1002	822.926	147.135	2.06178
AsAt_g20162	501	322.25	0	0
AsAt_g19894	675	495.98	0	0
AsAa_g12990	3021	2841.93	62	0.251574
AsAa_g12096	552	373.081	0	0
AsAa_g8370	1362	1182.93	89	0.867598
AsAa_g19932	423	245.101	1	0.0470481
AsAt_g16239	486	307.282	0	0
AsAa_g12855	1143	963.926	138	1.6509
AsAt_g22065	1224	1044.93	965.456	10.6545
AsAt_g1204	990	810.954	119.95	1.70565
AsAa_g10519	459	280.605	30	1.23285
AsAa_g17627	2205	2025.93	227	1.29208
AsAa_g6874	1491	1311.93	28.3404	0.249105
AsAt_g13934	2460	2280.93	896.421	4.53197
AsAt_g2270	1326	1146.93	655.313	6.58869
AsAa_g14835	1017	837.926	52	0.715622
AsAt_g9521	456	277.643	466.497	19.3753
AsAa_g22781	444	265.742	0	0
AsAa_g22315	501	322.25	132.452	4.73971
AsAt_g845	501	322.25	3	0.107353
AsAt_g976	657	477.98	185.872	4.48426
AsAa_g9976	1578	1398.93	688	5.67126
AsAt_g11685	855	675.98	860.941	14.6867
