target_id	length	eff_length	Asue_5	Asue_5_tpm
AsAa_g23308	924	727.263	265.386	6.11324
AsAt_g13436	966	769.248	0	0
AsAa_g2951	624	427.632	0	0
AsAt_g21798	1719	1522.23	133	1.46371
AsAa_g7050	1113	916.232	371	6.7835
AsAa_g15277	426	231.39	13	0.941205
AsAa_g21332	1323	1126.23	0	0
AsAt_g7119	936	739.263	0	0
AsAt_g17403	642	445.571	4	0.150393
AsAa_g22205	2874	2677.23	5	0.0312874
AsAt_g5938	915	718.263	0	0
AsAa_g5720	2112	1915.23	93.871	0.821098
AsAt_g8238	756	559.454	508.423	15.2246
AsAt_g16219	1242	1045.23	290	4.64805
AsAa_g20327	1074	877.232	0	0
AsAa_g2102	1449	1252.23	0	0
AsAt_g10806	276	95.687	22	3.85172
AsAa_g8789	480	284.295	0	0
AsAa_g17512	654	457.562	38.2607	1.40084
AsAa_g20712	1563	1366.23	82	1.00548
AsAt_g4308	1008	811.232	55	1.1358
AsAt_g9073	627	430.615	45	1.75069
AsAt_g7772	927	730.263	507.978	11.6534
AsAt_g16490	807	610.373	0	0
AsAt_g22168	2238	2041.23	0	0
AsAt_g21970	477	281.329	69	4.10884
AsAt_g2013	984	787.248	0	0
AsAa_g2005	1053	856.232	1	0.0195656
AsAt_g4106	600	403.681	2	0.0829998
AsAt_g18661	1050	853.232	4	0.0785377
AsAa_g17274	1257	1060.23	0	0
AsAa_g10865	1791	1594.23	59	0.619991
AsAa_g11567	1743	1546.23	27	0.292533
AsAa_g9488	1368	1171.23	136	1.94528
AsAt_g15083	414	219.772	746	56.8659
AsAt_g7339	2931	2734.23	1339.62	8.20792
AsAt_g20978	2964	2767.23	4	0.0242158
AsAt_g15302	552	355.845	119.883	5.64392
AsAa_g16994	2199	2002.23	0	0
AsAa_g2197	2583	2386.23	113.414	0.796231
AsAa_g19260	552	355.845	159.117	7.49103
AsAt_g12655	114	13.5072	69.5991	86.3223
AsAa_g7946	1113	916.232	27.3537	0.500144
AsAt_g20936	1476	1279.23	352	4.60976
AsAt_g14033	1449	1252.23	263	3.51849
AsAt_g17372	804	607.373	0	0
AsAt_g12401	1275	1078.23	72.5143	1.12667
AsAt_g3864	855	658.373	19	0.483467
AsAt_g8742	879	682.346	52.875	1.29817
AsAa_g18912	345	154.854	0	0
AsAt_g9450	1137	940.232	0	0
AsAa_g8819	1068	871.232	35	0.673007
AsAt_g15732	969	772.248	37	0.802657
AsAt_g16000	969	772.248	1921.88	41.6921
AsAt_g4847	660	463.543	47	1.69861
AsAa_g6375	1539	1342.23	15	0.187219
AsAa_g18512	2238	2041.23	309	2.53601
AsAa_g8352	849	652.373	18	0.462234
AsAt_g15603	2943	2746.23	199.312	1.21586
AsAa_g11002	678	481.515	0	0
AsAt_g10105	846	649.373	17	0.438571
AsAt_g4924	495	299.167	36	2.01592
AsAa_g16620	1233	1036.23	24.3955	0.394402
AsAt_g1872	648	451.571	0	0
AsAt_g938	555	358.816	6	0.280133
AsAa_g14986	1578	1381.23	0	0
AsAt_g2689	1479	1282.23	0	0
AsAt_g9703	1857	1660.23	58.1552	0.58682
AsAa_g9308	2688	2491.23	0	0
AsAt_g10087	1371	1174.23	3	0.0428009
AsAa_g3448	1623	1426.23	129.857	1.52532
AsAa_g10339	2178	1981.23	282.454	2.38835
AsAa_g4121	276	95.687	6	1.05047
AsAt_g17655	951	754.248	0	0
AsAa_g2345	285	102.928	1	0.162761
AsAt_g2791	333	144.057	41	4.76798
AsAt_g10071	636	439.589	1119.31	42.6567
AsAt_g6116	1611	1414.23	197	2.33362
AsAt_g11871	948	751.248	116.492	2.59776
AsAt_g9013	1029	832.232	17	0.342208
AsAa_g13286	1278	1081.23	172	2.66498
AsAt_g14421	285	102.928	18	2.9297
AsAa_g17197	2631	2434.23	138.863	0.955677
AsAt_g18267	471	275.43	23.1771	1.40972
AsAt_g20294	786	589.397	0	0
AsAt_g14694	1422	1225.23	336.543	4.60159
AsAt_g17048	876	679.346	62	1.52892
AsAa_g19984	3366	3169.23	81.23	0.429386
AsAa_g7419	1416	1219.23	70	0.961827
AsAa_g11030	2910	2713.23	390.329	2.41007
AsAt_g1395	1029	832.232	333.742	6.71819
AsAt_g6382	1401	1204.23	8	0.111292
AsAa_g17218	2934	2737.23	89	0.544708
AsAt_g8418	1239	1042.23	190.77	3.06642
AsAa_g198	2007	1810.23	293	2.71156
AsAt_g13085	1383	1186.23	169.413	2.39256
AsAt_g971	1536	1339.23	124.975	1.56334
AsAt_g20169	1164	967.232	70	1.21242
AsAa_g5802	1761	1564.23	26	0.278457
AsAa_g6612	165	30.0031	0	0
AsAt_g8082	2190	1993.23	153	1.28593
AsAa_g10693	2205	2008.23	132	1.10115
AsAa_g14965	1242	1045.23	196.835	3.15482
AsAa_g13140	1356	1159.23	2	0.0289031
AsAt_g2571	1176	979.232	238.387	4.07833
AsAt_g4459	1020	823.232	0	0
AsAt_g131	990	793.248	1	0.0211191
AsAt_g11556	1233	1036.23	39.3378	0.635973
AsAa_g11111	963	766.248	165	3.60745
AsAt_g16505	945	748.248	45	1.00752
AsAa_g8835	1110	913.232	126.705	2.32432
AsAa_g13264	4746	4549.23	938.616	3.45649
AsAt_g16079	3993	3796.23	9.73523	0.0429614
AsAt_g20233	657	460.543	39.5493	1.43864
AsAa_g12888	2415	2218.23	187.457	1.41573
AsAt_g19990	639	442.571	0	0
AsAt_g11506	1245	1048.23	21	0.335619
AsAt_g2590	279	98.0492	1057.85	180.744
AsAa_g13763	1173	976.232	0	0
AsAt_g2877	1320	1123.23	504	7.51703
AsAa_g1733	1026	829.232	593.248	11.9852
AsAt_g8804	477	281.329	5	0.297742
AsAt_g17116	909	712.263	51.1813	1.20381
AsAa_g15719	279	98.0492	23	3.92979
AsAt_g21370	1182	985.232	599.782	10.1986
AsAa_g11520	1479	1282.23	0	0
AsAt_g21353	507	311.076	20	1.07708
AsAa_g7791	5367	5170.23	73.9847	0.239727
AsAt_g5135	432	237.154	1	0.0706406
AsAt_g11970	870	673.359	36	0.895655
AsAa_g8010	219	56.1555	5	1.49164
AsAt_g15054	1701	1504.23	61	0.67936
AsAa_g18156	519	323.012	26.4561	1.37212
AsAt_g281	1398	1201.23	377	5.25775
AsAt_g7276	1848	1651.23	36	0.365241
AsAa_g25	705	508.496	28	0.922478
AsAt_g14805	792	595.397	100	2.81371
AsAt_g12595	2058	1861.23	0	0
AsAa_g12568	1419	1222.23	0	0
AsAt_g18272	1395	1198.23	128.33	1.79421
AsAa_g18673	627	430.615	38.8352	1.51085
AsAt_g5263	642	445.571	23	0.864761
AsAa_g19107	1167	970.232	191.857	3.31273
AsAa_g4611	546	349.873	12	0.574587
AsAa_g514	801	604.385	0	0
AsAt_g6833	1209	1012.23	491.925	8.14149
AsAa_g8918	435	240.049	44	3.0707
AsAt_g12184	2385	2188.23	35.2562	0.269915
AsAa_g11476	1845	1648.23	21	0.213445
AsAt_g9379	1440	1243.23	146	1.96737
AsAa_g6039	1956	1759.23	0	0
AsAt_g5903	312	125.633	197.439	26.3278
AsAt_g13662	1065	868.232	19.5938	0.378065
AsAt_g20258	333	144.057	0	0
AsAa_g19840	3477	3280.23	150	0.766076
AsAt_g8902	630	433.606	2	0.0772716
AsAa_g5237	3189	2992.23	32	0.17916
AsAa_g8710	1182	985.232	156	2.6526
AsAt_g21991	1776	1579.23	8.75	0.0928212
AsAt_g14284	231	63.5481	28	7.38143
AsAa_g5072	1470	1273.23	113	1.48681
AsAa_g18612	570	373.758	1	0.0448224
AsAt_g4487	849	652.373	0	0
AsAt_g12161	1029	832.232	12.6763	0.255172
AsAa_g1056	1386	1189.23	33	0.464871
AsAa_g15542	1440	1243.23	336.787	4.53825
AsAt_g22156	1266	1069.23	56.0544	0.87826
AsAa_g3181	951	754.248	52	1.15498
AsAt_g3917	705	508.496	0	0
AsAa_g2109	360	168.643	6	0.59603
AsAa_g15958	1425	1228.23	49	0.668345
AsAa_g11511	1812	1615.23	68	0.705276
AsAt_g4360	1536	1339.23	8	0.100074
AsAt_g1167	1317	1120.23	388.25	5.80616
AsAa_g6534	2064	1867.23	246	2.2071
AsAt_g7580	1893	1696.23	48	0.474069
AsAt_g1777	594	397.681	47	1.97992
AsAt_g15112	2115	1918.23	1005.39	8.78051
AsAt_g8756	315	128.234	1	0.130642
AsAa_g12844	2970	2773.23	340	2.05389
AsAt_g13353	993	796.248	96	2.0198
AsAt_g10312	1086	889.232	46	0.866618
AsAa_g16684	654	457.562	256.352	9.38582
AsAa_g7213	1917	1720.23	196.178	1.9105
AsAa_g6120	411	216.886	2	0.154484
AsAt_g15052	717	520.475	414.96	13.3565
AsAt_g11492	765	568.454	27	0.795708
AsAt_g21165	1176	979.232	157.9	2.70135
AsAa_g7640	780	583.397	0	0
AsAt_g14471	1257	1060.23	42.4615	0.670934
AsAt_g5825	858	661.373	2	0.0506604
AsAt_g3738	528	331.927	0	0
AsAa_g2650	1323	1126.23	75.3856	1.12136
AsAa_g7408	1029	832.232	35	0.704545
AsAa_g6979	708	511.486	43	1.40838
AsAa_g22253	1566	1369.23	43	0.52611
AsAa_g10092	525	328.954	15	0.763909
AsAa_g20530	999	802.232	51	1.06501
AsAt_g10098	1098	901.232	20.963	0.389675
AsAa_g17062	954	757.248	12	0.265478
AsAt_g2807	570	373.758	0	0
AsAt_g7767	183	37.5975	0	0
AsAa_g20998	1611	1414.23	61	0.722594
AsAt_g10357	972	775.248	280	6.05066
AsAa_g8978	786	589.397	73	2.07492
AsAa_g22035	609	412.648	205	8.3226
AsAa_g9893	456	260.607	0	0
AsAa_g4748	1593	1396.23	33	0.395951
AsAt_g19280	300	115.456	0	0
AsAa_g8607	594	397.681	3	0.126378
AsAa_g6804	2325	2128.23	87.3663	0.687718
AsAt_g18917	1035	838.232	57.5385	1.14995
AsAt_g21322	1767	1570.23	1935.42	20.6488
AsAt_g19905	459	263.57	0	0
AsAa_g6813	1224	1027.23	13	0.212012
AsAt_g9896	531	334.907	70	3.50154
AsAa_g14169	1887	1690.23	207	2.05168
AsAt_g9398	519	323.012	3.58058	0.185703
AsAa_g21762	744	547.454	105.521	3.22906
AsAa_g2030	1164	967.232	0	0
AsAt_g14820	879	682.346	0	0
AsAa_g9959	885	688.305	2	0.0486782
AsAt_g14884	681	484.506	37	1.27935
AsAa_g21640	279	98.0492	0	0
AsAt_g9635	981	784.248	2	0.042723
AsAt_g16004	1665	1468.23	47.4274	0.541153
AsAa_g3321	585	388.697	23	0.991294
AsAa_g9123	1323	1126.23	112.449	1.67268
AsAa_g6123	480	284.295	0	0
AsAa_g19995	447	251.797	0	0
AsAt_g15487	594	397.681	1	0.042126
AsAa_g4051	2190	1993.23	176	1.47924
AsAt_g10242	2043	1846.23	313.588	2.8455
AsAa_g20629	804	607.373	14.7358	0.406448
AsAa_g15486	2226	2029.23	62.4038	0.515186
AsAt_g7217	390	196.879	0	0
AsAt_g21736	2040	1843.23	0	0
AsAt_g7922	2028	1831.23	253.514	2.31923
AsAt_g16382	1269	1072.23	2	0.0312483
AsAt_g2729	549	352.845	0	0
AsAt_g2712	1971	1774.23	72.5638	0.685164
AsAa_g22307	507	311.076	158	8.50895
AsAt_g4647	807	610.373	7	0.192127
AsAt_g2439	804	607.373	154027	4248.4
AsAa_g16697	1599	1402.23	132	1.57703
AsAa_g22130	1602	1405.23	45	0.536475
AsAt_g14524	2949	2752.23	141.659	0.862271
AsAa_g11415	996	799.248	307	6.4349
AsAt_g5347	1641	1444.23	0	0
AsAt_g5294	285	102.928	0	0
AsAt_g9337	573	376.735	70.4225	3.13156
AsAt_g12989	513	317.051	95.6291	5.05297
AsAa_g18090	678	481.515	3	0.104375
AsAa_g4472	1434	1237.23	35	0.473917
AsAa_g14887	780	583.397	43	1.23478
AsAa_g460	1575	1378.23	505.509	6.14458
AsAa_g11129	789	592.397	1.01733	0.0287696
AsAa_g16841	177	35.0008	2	0.957275
AsAa_g11066	465	269.511	579.67	36.032
AsAa_g2387	492	296.185	254.243	14.3804
AsAa_g20480	297	112.91	0	0
AsAt_g9499	318	130.803	0	0
AsAt_g9808	1080	883.232	0	0
AsAt_g8574	477	281.329	22.2716	1.32624
AsAt_g18521	1509	1312.23	441.467	5.63602
AsAa_g3969	1512	1315.23	31.5962	0.402455
AsAt_g14943	681	484.506	132.493	4.58121
AsAt_g4059	1731	1534.23	24.3646	0.266044
AsAt_g13484	1113	916.232	0	0
AsAa_g18589	3804	3607.23	250.887	1.16517
AsAt_g11816	1422	1225.23	35	0.478558
AsAa_g20052	264	86.5547	98.4604	19.0571
AsAt_g12976	1383	1186.23	84	1.1863
AsAa_g22540	444	248.872	9	0.60583
AsAa_g1048	2511	2314.23	203.025	1.46969
AsAa_g11333	1218	1021.23	54	0.885838
AsAa_g14948	792	595.397	24.7333	0.695923
AsAt_g6266	1476	1279.23	0	0
AsAt_g13624	2409	2212.23	172.818	1.30871
AsAa_g5828	1167	970.232	5	0.0863336
AsAt_g5043	1023	826.232	48.4033	0.981427
AsAt_g4499	1071	874.232	7.45196	0.1428
AsAa_g8058	459	263.57	0	0
AsAa_g357	1863	1666.23	65.4892	0.658445
AsAa_g20242	660	463.543	21993.6	794.862
AsAt_g9072	807	610.373	190.556	5.23012
AsAa_g5224	1485	1288.23	2378.86	30.9357
AsAt_g1469	684	487.506	27.9328	0.959887
AsAt_g10382	1101	904.232	0	0
AsAt_g14048	681	484.506	2	0.0691538
AsAt_g3850	324	136.078	86	10.5875
AsAt_g5147	1008	811.232	87	1.79663
AsAt_g7578	1170	973.232	18	0.309843
AsAa_g22237	918	721.263	180.113	4.18348
AsAt_g4209	1056	859.232	33.0909	0.645184
AsAt_g20585	927	730.263	198.576	4.55546
AsAa_g18460	3345	3148.23	52	0.276708
AsAt_g6213	348	157.61	6	0.637753
AsAa_g1049	612	415.64	617.869	24.9037
AsAa_g16539	474	278.38	96.174	5.78769
AsAt_g20770	2124	1927.23	262	2.27747
AsAa_g2235	1893	1696.23	223.361	2.20601
AsAa_g1184	333	144.057	0	0
AsAa_g5840	2469	2272.23	77	0.567706
AsAt_g6217	1608	1411.23	0	0
AsAt_g18331	3780	3583.23	448.244	2.09568
AsAa_g19290	1656	1459.23	129.731	1.48937
AsAt_g12200	1335	1138.23	122.751	1.80667
AsAa_g7784	630	433.606	260	10.0453
AsAa_g13670	2553	2356.23	67	0.476367
AsAt_g4813	1617	1420.23	341.715	4.03078
AsAt_g16143	465	269.511	0	0
AsAt_g7568	2760	2563.23	68.4741	0.447532
AsAt_g11751	612	415.64	0	0
AsAt_g7288	975	778.248	31.5487	0.679123
AsAt_g17665	3507	3310.23	1	0.00506089
AsAt_g4109	1383	1186.23	22	0.310698
AsAa_g12864	1845	1648.23	33.521	0.340709
AsAa_g1525	903	706.263	0	0
AsAt_g7436	576	379.735	28	1.23527
AsAt_g15651	699	502.496	69.9701	2.33273
AsAt_g15292	1305	1108.23	928.198	14.0312
AsAt_g17463	546	349.873	1	0.0478822
AsAa_g1316	1149	952.232	101	1.7769
AsAa_g10146	1437	1240.23	22	0.29717
AsAa_g1966	627	430.615	1	0.0389042
AsAt_g12023	246	73.5988	19	4.32482
AsAt_g5011	1902	1705.23	82	0.805593
AsAt_g829	3126	2929.23	251	1.43551
AsAt_g2042	384	191.205	563.427	49.3655
AsAt_g18827	612	415.64	90.9545	3.666
AsAa_g10505	270	91.1263	5	0.919203
AsAa_g16468	1581	1384.23	18	0.217846
AsAa_g19576	1086	889.232	64	1.20573
AsAa_g15160	2163	1966.23	119	1.01391
AsAt_g4431	1365	1168.23	19	0.272464
AsAt_g148	666	469.525	7.82353	0.279145
AsAa_g531	765	568.454	0	0
AsAa_g11588	1533	1336.23	0	0
AsAt_g4917	531	334.907	53.6226	2.68231
AsAt_g2530	957	760.248	192.717	4.24668
AsAt_g11373	549	352.845	65.8962	3.12869
AsAt_g5512	516	320.032	1630	85.3257
AsAa_g23337	1329	1132.23	347.277	5.13838
AsAa_g3788	930	733.263	26	0.594017
AsAt_g20568	2310	2113.23	1	0.00792753
AsAa_g9173	996	799.248	0	0
AsAt_g191	549	352.845	1	0.047479
AsAt_g17074	1047	850.232	7	0.137926
AsAt_g9030	1263	1066.23	468.33	7.35843
AsAa_g3160	411	216.886	70	5.40695
AsAa_g20547	1095	898.232	1552	28.946
AsAt_g13462	396	202.576	0	0
AsAt_g4086	1041	844.232	339.3	6.73298
AsAa_g18333	1608	1411.23	0	0
AsAt_g18469	3492	3295.23	83.5526	0.424775
AsAt_g19769	870	673.359	0	0
AsAt_g7151	438	242.991	1135.24	78.2676
AsAt_g5029	1200	1003.23	0	0
AsAt_g15535	696	499.496	73	2.44837
AsAt_g1498	1017	820.232	88.5426	1.80843
AsAt_g12637	1173	976.232	1	0.0171606
AsAa_g11124	660	463.543	1420.25	51.3288
AsAt_g12528	213	52.66	26	8.27137
AsAa_g15214	1197	1000.23	0	0
AsAa_g5395	459	263.57	0	0
AsAt_g9856	333	144.057	0	0
AsAa_g2839	1611	1414.23	7	0.0829206
AsAa_g3159	2418	2221.23	51	0.384646
AsAa_g13390	1239	1042.23	13	0.20896
AsAa_g22771	2253	2056.23	424.328	3.45712
AsAa_g14607	1401	1204.23	2	0.0278231
AsAa_g20673	1416	1219.23	0	0
AsAa_g2327	1200	1003.23	244.397	4.08113
AsAt_g21574	453	257.669	47	3.05577
AsAt_g6598	3207	3010.23	99.3882	0.553121
AsAt_g7657	1029	832.232	0	0
AsAa_g3696	729	532.475	0	0
AsAa_g13136	879	682.346	0	0
AsAa_g14013	1917	1720.23	120	1.16864
AsAt_g8839	402	208.253	14	1.12622
AsAa_g18824	933	736.263	0	0
AsAa_g21709	2103	1906.23	132	1.16007
AsAa_g13085	1245	1048.23	86.3726	1.3804
AsAa_g1310	1530	1333.23	8	0.100524
AsAa_g9637	684	487.506	26.8516	0.922734
AsAt_g20489	1104	907.232	36	0.664767
AsAt_g6895	204	47.4651	0	0
AsAt_g8672	1428	1231.23	15.0206	0.204378
AsAa_g19103	1863	1666.23	3	0.0301628
AsAa_g19048	210	50.9275	152	50.0008
AsAt_g16073	1488	1291.23	351.699	4.56302
AsAt_g16109	471	275.43	78	4.74427
AsAa_g303	3297	3100.23	192	1.03751
AsAa_g22199	1590	1393.23	93.4638	1.12384
AsAt_g2572	255	80.0139	1969	412.255
AsAt_g19874	1473	1276.23	0	0
AsAt_g16966	423	228.496	29.3333	2.15064
AsAa_g2869	1743	1546.23	187	2.02606
AsAa_g1126	465	269.511	217.65	13.5291
AsAa_g23166	1065	868.232	37.2938	0.719592
AsAt_g19273	2385	2188.23	73	0.558875
AsAt_g8114	2217	2020.23	55	0.456086
AsAa_g11255	552	355.845	57	2.68348
AsAa_g342	1323	1126.23	104.488	1.55426
AsAt_g16115	1215	1018.23	0	0
AsAt_g10888	2850	2653.23	204.309	1.29003
AsAt_g20600	5109	4912.23	395.288	1.34809
AsAt_g1403	1329	1132.23	45.4791	0.672918
AsAt_g9465	1077	880.232	16.2857	0.309952
AsAa_g1265	1311	1114.23	6	0.0902113
AsAa_g5490	972	775.248	32	0.691504
AsAt_g891	501	305.107	3	0.164723
AsAt_g12584	4023	3826.23	277	1.21281
AsAa_g18368	1065	868.232	57.6313	1.11201
AsAt_g309	1629	1432.23	18	0.210545
AsAa_g5476	489	293.214	0	0
AsAa_g17613	3093	2896.23	96.8185	0.560028
AsAt_g18612	1827	1630.23	181.737	1.86758
AsAt_g13432	2943	2746.23	593.936	3.62316
AsAt_g3330	663	466.525	21.221	0.762039
AsAt_g7255	975	778.248	201.389	4.33513
AsAt_g15358	1377	1180.23	82.5676	1.172
AsAa_g2601	663	466.525	1647.73	59.1695
AsAt_g7917	966	769.248	0	0
AsAa_g7417	1047	850.232	27	0.532
AsAt_g431	966	769.248	3405	74.1542
AsAa_g9145	255	80.0139	0	0
AsAt_g7965	609	412.648	187.017	7.59251
AsAa_g2627	570	373.758	0	0
AsAa_g15506	2079	1882.23	13	0.115706
AsAa_g1243	3522	3325.23	7	0.0352664
AsAa_g14164	795	598.385	0	0
AsAt_g178	6603	6406.23	371.872	0.97247
AsAa_g13350	2712	2515.23	120.744	0.804218
AsAa_g3097	2574	2377.23	0	0
AsAt_g14059	1575	1378.23	129.501	1.57411
AsAt_g21364	1371	1174.23	0	0
AsAt_g13835	981	784.248	309	6.6007
AsAt_g16762	2736	2539.23	0	0
AsAa_g10426	558	361.809	8.72366	0.403928
AsAt_g9492	1881	1684.23	278.775	2.77292
AsAa_g22625	210	50.9275	0	0
AsAa_g17174	909	712.263	7	0.164643
AsAt_g10540	1734	1537.23	149.033	1.62416
AsAt_g3070	297	112.91	0	0
AsAt_g4356	1014	817.232	83	1.70145
AsAa_g11300	966	769.248	297.298	6.47456
AsAa_g1440	1707	1510.23	99.4848	1.10357
AsAa_g21671	663	466.525	8	0.287277
AsAa_g9030	2472	2275.23	284.206	2.09263
AsAa_g251	618	421.632	3	0.119199
AsAt_g360	1326	1129.23	275	4.07976
AsAa_g19737	6129	5932.23	947.559	2.67592
AsAa_g6377	741	544.454	40	1.23079
AsAa_g19189	6699	6502.23	7	0.0180352
AsAa_g14872	627	430.615	62	2.41206
AsAa_g2378	282	100.431	0	0
AsAa_g17128	2100	1903.23	12.2642	0.107953
AsAt_g14644	1179	982.232	34.4318	0.587261
AsAa_g17422	735	538.454	66.135	2.05763
AsAt_g16956	1509	1312.23	24	0.306398
AsAa_g23033	918	721.263	129	2.99627
AsAa_g16843	1674	1477.23	137	1.55366
AsAa_g11177	345	154.854	429.537	46.4689
AsAa_g4094	2301	2104.23	416.198	3.31354
AsAa_g9164	1209	1012.23	407.075	6.73721
AsAt_g3105	2100	1903.23	130.987	1.15298
AsAa_g13450	591	394.681	4	0.169785
AsAt_g21207	1011	814.232	10	0.205749
AsAa_g6670	1044	847.232	18.0562	0.357034
AsAa_g16577	1035	838.232	46.1388	0.922121
AsAa_g10406	1323	1126.23	1	0.014875
AsAt_g18283	1626	1429.23	80	0.937718
AsAa_g56	477	281.329	109	6.49078
AsAt_g19027	2049	1852.23	0	0
AsAa_g9430	798	601.385	165.414	4.60792
AsAa_g1314	1659	1462.23	83.2718	0.954041
AsAa_g15565	432	237.154	571	40.3358
AsAt_g5325	819	622.373	28	0.75369
AsAa_g1120	924	727.263	3	0.0691059
AsAt_g4101	1248	1051.23	13	0.207171
AsAa_g1663	1368	1171.23	112.509	1.60927
AsAa_g12591	3729	3532.23	10	0.0474281
AsAa_g6497	873	676.359	74	1.8329
AsAa_g9313	2292	2095.23	0	0
AsAt_g14108	3153	2956.23	318	1.80208
AsAa_g18311	2499	2302.23	166.522	1.21174
AsAt_g2465	294	110.391	119	18.0591
AsAt_g13762	405	211.088	0	0
AsAa_g4843	960	763.248	397	8.71385
AsAt_g8242	900	703.263	180.639	4.30309
AsAt_g17346	342	152.113	85	9.36131
AsAt_g2773	1593	1396.23	145.437	1.74503
AsAt_g12345	1116	919.232	423.821	7.724
AsAt_g9581	1356	1159.23	0	0
AsAa_g22838	372	179.843	276	25.7099
AsAt_g19737	1080	883.232	0	0
AsAt_g7364	903	706.263	181.349	4.30163
AsAa_g17171	1182	985.232	33	0.561126
AsAa_g16007	843	646.373	80.5546	2.08782
AsAt_g11948	1092	895.232	0	0
AsAt_g11610	1518	1321.23	203	2.57396
AsAt_g2967	471	275.43	0	0
AsAt_g5299	693	496.496	13	0.438645
AsAt_g17347	1461	1264.23	4	0.0530052
AsAt_g16420	3153	2956.23	166.86	0.945579
AsAt_g14843	4329	4132.23	514.358	2.08529
AsAa_g9995	4041	3844.23	259.368	1.13029
AsAa_g16599	1152	955.232	71.4794	1.25359
AsAt_g11877	2076	1879.23	2	0.0178293
AsAt_g4907	2640	2443.23	96	0.658251
AsAt_g15322	1620	1423.23	56.3831	0.663679
AsAt_g10395	552	355.845	0	0
AsAa_g5041	957	760.248	0	0
AsAa_g1322	1908	1711.23	240.404	2.35352
AsAa_g21391	291	107.88	16	2.48463
AsAa_g15094	1041	844.232	0	0
AsAa_g14714	2304	2107.23	40	0.318004
AsAt_g4695	1059	862.232	17	0.330301
AsAa_g8636	1815	1618.23	14	0.144935
AsAt_g19684	1536	1339.23	181.437	2.26963
AsAa_g14292	816	619.373	701.505	18.9742
AsAa_g21989	747	550.454	0	0
AsAt_g4167	771	574.408	35	1.02078
AsAt_g14305	1272	1075.23	349.038	5.4382
AsAt_g6601	417	222.7	189.554	14.2593
AsAt_g10233	990	793.248	0	0
AsAt_g12198	891	694.291	0	0
AsAt_g14827	1167	970.232	1144.19	19.7564
AsAt_g18449	2283	2086.23	69.8221	0.560681
AsAa_g1549	1557	1360.23	74	0.911389
AsAa_g22080	2019	1822.23	338	3.10741
AsAa_g9933	2775	2578.23	281.118	1.82663
AsAt_g11845	3387	3190.23	167.598	0.8801
AsAt_g20001	1056	859.232	0	0
AsAt_g15890	588	391.681	20	0.855427
AsAt_g2036	528	331.927	0	0
AsAa_g268	747	550.454	7	0.213041
AsAt_g7257	660	463.543	0	0
AsAa_g22331	459	263.57	0	0
AsAt_g16752	2427	2230.23	159.886	1.20101
AsAa_g10971	831	634.373	42	1.10915
AsAa_g16644	1065	868.232	244	4.70803
AsAt_g15404	3858	3661.23	147.218	0.673626
AsAa_g14034	918	721.263	151.949	3.5293
AsAt_g6667	351	160.372	0	0
AsAa_g8946	360	168.643	304.916	30.2899
AsAa_g8656	939	742.263	14	0.315977
AsAa_g18219	1482	1285.23	56.8182	0.740612
AsAa_g1354	1251	1054.23	0	0
AsAa_g1887	1605	1408.23	156.921	1.86678
AsAt_g19836	5568	5371.23	0	0
AsAa_g6006	420	225.619	0	0
AsAt_g15104	744	547.454	52	1.59126
AsAa_g8635	369	176.988	75.6098	7.15681
AsAt_g1086	930	733.263	483.933	11.0563
AsAa_g22184	2769	2572.23	0	0
AsAt_g14486	2970	2773.23	91	0.549719
AsAa_g15829	1038	841.232	183.058	3.64552
AsAt_g270	3456	3259.23	98.4462	0.506021
AsAa_g23172	2064	1867.23	0	0
AsAt_g7368	1530	1333.23	118	1.48273
AsAa_g4876	690	493.506	346.317	11.7562
AsAa_g102	2073	1876.23	101.671	0.907816
AsAt_g5592	1776	1579.23	20	0.212163
AsAa_g11018	684	487.506	0	0
AsAa_g18146	960	763.248	49.5848	1.08835
AsAt_g12531	1218	1021.23	93.8571	1.53967
AsAa_g414	1077	880.232	31	0.589997
AsAa_g3413	3837	3640.23	215.574	0.992095
AsAt_g14715	1044	847.232	41	0.810712
AsAa_g6801	621	424.632	37	1.45974
AsAa_g22484	1677	1480.23	23	0.260305
AsAa_g2403	2517	2320.23	35	0.25271
AsAt_g10892	741	544.454	41	1.26156
AsAa_g14838	2454	2257.23	99.2192	0.736385
AsAa_g17561	1284	1087.23	17	0.261946
AsAt_g13507	966	769.248	0	0
AsAt_g20352	2220	2023.23	139.457	1.15473
AsAt_g16662	2244	2047.23	0	0
AsAt_g2888	858	661.373	0	0
AsAt_g2406	711	514.475	78	2.53989
AsAt_g14143	900	703.263	0	0
AsAt_g844	654	457.562	5620	205.765
AsAt_g11857	1665	1468.23	74	0.844349
AsAa_g1283	909	712.263	0	0
AsAa_g8007	1140	943.232	1	0.017761
AsAt_g4034	1392	1195.23	0	0
AsAa_g11538	1530	1333.23	59.4097	0.746512
AsAa_g11886	1203	1006.23	304.688	5.07274
AsAa_g13084	2715	2518.23	333	2.21531
AsAt_g16086	1110	913.232	16	0.293511
AsAa_g21314	1113	916.232	0	0
AsAa_g23163	1272	1075.23	17	0.264869
AsAa_g21497	432	237.154	138.199	9.76249
AsAa_g849	456	260.607	0	0
AsAt_g1837	2145	1948.23	169	1.45322
AsAa_g4418	1923	1726.23	40	0.388192
AsAa_g4198	3264	3067.23	340.738	1.86105
