gene	Targeting	plantID	dipDelta	tetDelta
AUR62010536_AUR62017359	Not-organelle-targeted	Plant2	-0.00376453993818959	0.0724177345723103
AUR62010536_AUR62017359	Not-organelle-targeted	Plant3	0.20700855275696	-0.15044744670686
AUR62010536_AUR62017359	Not-organelle-targeted	Plant4	0.42045775355852	0.13134120969608
AUR62010536_AUR62017359	Not-organelle-targeted	Plant5	-0.1270919862825	1.21078687371596
AUR62010535_AUR62017360	Plastid-targeted_Non-interacting	Plant2	-0.0475874536733105	0.26113804891825
AUR62010535_AUR62017360	Plastid-targeted_Non-interacting	Plant3	-0.56748974216333	-0.49480468528441
AUR62010535_AUR62017360	Plastid-targeted_Non-interacting	Plant4	-0.538317107598719	-0.0242565874545102
AUR62010535_AUR62017360	Plastid-targeted_Non-interacting	Plant5	-0.55769745430465	-0.68946558000498
AUR62010538_AUR62017357	Not-organelle-targeted	Plant2	2.52301671216453	-0.0196738832688599
AUR62010538_AUR62017357	Not-organelle-targeted	Plant3	1.76679378922977	0.0735733535870793
AUR62010538_AUR62017357	Not-organelle-targeted	Plant4	2.71592818703242	0.531326509702621
AUR62010538_AUR62017357	Not-organelle-targeted	Plant5	2.05876553729128	0.0380697624703403
AUR62010539_AUR62017356	Not-organelle-targeted	Plant2	1.24062754112721	-0.27713281248703
AUR62010539_AUR62017356	Not-organelle-targeted	Plant3	1.40674014568606	-0.47128771044781
AUR62010539_AUR62017356	Not-organelle-targeted	Plant4	0.124974590620971	0.380764810631899
AUR62010539_AUR62017356	Not-organelle-targeted	Plant5	-0.97707272039435	-0.231499501208901
AUR62010540_AUR62017355	Not-organelle-targeted	Plant2	0.8452655965182	1.43254831065726
AUR62010540_AUR62017355	Not-organelle-targeted	Plant3	0.2190287410875	1.94535749562008
AUR62010540_AUR62017355	Not-organelle-targeted	Plant4	0.0609722145632201	1.99826915078367
AUR62010540_AUR62017355	Not-organelle-targeted	Plant5	0.36994500804329	1.19323878239114
AUR62010553_AUR62017339	Not-organelle-targeted	Plant2	0.0807158501731697	0.12632697691549
AUR62010553_AUR62017339	Not-organelle-targeted	Plant3	-0.0580634767488797	-0.35518184184923
AUR62010553_AUR62017339	Not-organelle-targeted	Plant4	0.44416518146468	-1.23393379208194
AUR62010553_AUR62017339	Not-organelle-targeted	Plant5	-0.27500629747668	-0.24404131882355
AUR62010564_AUR62017325	Not-organelle-targeted	Plant2	2.95175480507346	2.13117609117547
AUR62010564_AUR62017325	Not-organelle-targeted	Plant3	3.81638228792515	0.494424557762031
AUR62010564_AUR62017325	Not-organelle-targeted	Plant4	0.58813462600121	-0.070786638917897
AUR62010564_AUR62017325	Not-organelle-targeted	Plant5	1.80650354817433	2.02794998025201
AUR62010559_AUR62017330	Dual-targeted_Non-interacting	Plant2	0.594843075529401	-0.217258980433101
AUR62010559_AUR62017330	Dual-targeted_Non-interacting	Plant3	0.0469023710796002	-0.178783889240799
AUR62010559_AUR62017330	Dual-targeted_Non-interacting	Plant4	0.1692242585681	-0.192839317986799
AUR62010559_AUR62017330	Dual-targeted_Non-interacting	Plant5	0.184963378400699	-0.2081935176491
AUR62010560_AUR62017329	Not-organelle-targeted	Plant2	1.0414827520246	0.0175283894070901
AUR62010560_AUR62017329	Not-organelle-targeted	Plant3	0.914005085671761	-0.27494038703773
AUR62010560_AUR62017329	Not-organelle-targeted	Plant4	0.788327303055911	-0.38911650039746
AUR62010560_AUR62017329	Not-organelle-targeted	Plant5	0.98326297593989	-0.47219235767942
AUR62010557_AUR62017332	Dual-targeted_Non-interacting	Plant2	0.53706227285298	-0.39070407519285
AUR62010557_AUR62017332	Dual-targeted_Non-interacting	Plant3	0.10365903994797	-0.14911373144005
AUR62010557_AUR62017332	Dual-targeted_Non-interacting	Plant4	0.938022633365581	0.169634770534731
AUR62010557_AUR62017332	Dual-targeted_Non-interacting	Plant5	0.66032522938965	0.107004495027851
AUR62010576_AUR62017314	Not-organelle-targeted	Plant2	2.19348441910022	0.19671953641834
AUR62010576_AUR62017314	Not-organelle-targeted	Plant3	2.72451102357202	-0.35590566704032
AUR62010576_AUR62017314	Not-organelle-targeted	Plant4	3.47449723872889	0.39011950012182
AUR62010576_AUR62017314	Not-organelle-targeted	Plant5	3.7125643566213	-0.79714789871838
AUR62010573_AUR62017316	Not-organelle-targeted	Plant2	1.79871515159729	-7.49820290304893
AUR62010573_AUR62017316	Not-organelle-targeted	Plant3	2.18555328259452	-7.23115192966685
AUR62010573_AUR62017316	Not-organelle-targeted	Plant4	2.91996844622906	-5.36247740347697
AUR62010573_AUR62017316	Not-organelle-targeted	Plant5	1.53966319538595	-7.08850036716663
AUR62010578_AUR62017312	Not-organelle-targeted	Plant2	-0.6977199728314	-1.22528812384286
AUR62010578_AUR62017312	Not-organelle-targeted	Plant3	-0.61752598541688	-1.90671320272965
AUR62010578_AUR62017312	Not-organelle-targeted	Plant4	-0.983325463405199	-1.58525356361101
AUR62010578_AUR62017312	Not-organelle-targeted	Plant5	-1.06412817640493	-1.11691332672119
AUR62010579_AUR62017311	Not-organelle-targeted	Plant2	0.608488292641921	-0.71506416752873
AUR62010579_AUR62017311	Not-organelle-targeted	Plant3	2.44944481040959	-0.476739005889829
AUR62010579_AUR62017311	Not-organelle-targeted	Plant4	1.10136701989001	-0.75323409863346
AUR62010579_AUR62017311	Not-organelle-targeted	Plant5	2.13991653299731	-1.0625149406492
AUR62010580_AUR62017310	Not-organelle-targeted	Plant2	-0.58757368402673	-2.00706833226848
AUR62010580_AUR62017310	Not-organelle-targeted	Plant3	-1.76528969903662	-2.3817812816293
AUR62010580_AUR62017310	Not-organelle-targeted	Plant4	-1.94088835567491	-1.3195062958914
AUR62010580_AUR62017310	Not-organelle-targeted	Plant5	-1.76950422249445	-0.9129830636867
AUR62010596_AUR62017239	Not-organelle-targeted	Plant2	1.0802769788218	0.59184452833401
AUR62010596_AUR62017239	Not-organelle-targeted	Plant3	1.28047119822243	0.37912214485347
AUR62010596_AUR62017239	Not-organelle-targeted	Plant4	1.08967489270189	1.11849876250713
AUR62010596_AUR62017239	Not-organelle-targeted	Plant5	0.88628563644832	0.34508815868379
AUR62010602_AUR62017244	Not-organelle-targeted	Plant2	1.21883374703459	0.75513555533384
AUR62010602_AUR62017244	Not-organelle-targeted	Plant3	1.55514087285587	0.75028970584892
AUR62010602_AUR62017244	Not-organelle-targeted	Plant4	2.15554931812386	0.42620508978059
AUR62010602_AUR62017244	Not-organelle-targeted	Plant5	2.66391911994608	0.24402581755206
AUR62010607_AUR62017248	Dual-targeted_Non-interacting	Plant2	1.42219225484482	0.121584532468031
AUR62010607_AUR62017248	Dual-targeted_Non-interacting	Plant3	1.04702923844851	0.236007918534881
AUR62010607_AUR62017248	Dual-targeted_Non-interacting	Plant4	1.16203386270595	0.213891275368159
AUR62010607_AUR62017248	Dual-targeted_Non-interacting	Plant5	1.23114859659784	0.20622575503906
AUR62010609_AUR62017251	Not-organelle-targeted	Plant2	2.3412260359512	0.10439336295952
AUR62010609_AUR62017251	Not-organelle-targeted	Plant3	1.71766970094249	-0.252859047673171
AUR62010609_AUR62017251	Not-organelle-targeted	Plant4	0.88284611907506	0.21975717681456
AUR62010609_AUR62017251	Not-organelle-targeted	Plant5	1.12110481034761	-0.0374957871663897
AUR62010610_AUR62017253	Not-organelle-targeted	Plant2	0.29989824494946	-0.631261335226829
AUR62010610_AUR62017253	Not-organelle-targeted	Plant3	1.29469972507589	-2.81673327049503
AUR62010610_AUR62017253	Not-organelle-targeted	Plant4	-2.2886919852764	-2.76478800410889
AUR62010610_AUR62017253	Not-organelle-targeted	Plant5	-0.10215713164318	-0.806096069843523
AUR62010627_AUR62017270	Plastid-targeted_Non-interacting	Plant2	2.04259398754347	0.17162221591647
AUR62010627_AUR62017270	Plastid-targeted_Non-interacting	Plant3	1.75954595974682	0.0551636180057598
AUR62010627_AUR62017270	Plastid-targeted_Non-interacting	Plant4	1.49295153464017	0.28491058171367
AUR62010627_AUR62017270	Plastid-targeted_Non-interacting	Plant5	1.65476813583769	0.151492373545009
AUR62010633_AUR62017276	Not-organelle-targeted	Plant2	2.36827286162746	0.716540413307495
AUR62010633_AUR62017276	Not-organelle-targeted	Plant3	1.90187537117795	2.41421192463893
AUR62010633_AUR62017276	Not-organelle-targeted	Plant4	3.24186519367264	1.90619919280986
AUR62010633_AUR62017276	Not-organelle-targeted	Plant5	5.148915788284	0.60747967119384
AUR62010630_AUR62017273	Not-organelle-targeted	Plant2	3.92246497858289	-0.13312459963395
AUR62010630_AUR62017273	Not-organelle-targeted	Plant3	3.55587591517181	-0.41599998758524
AUR62010630_AUR62017273	Not-organelle-targeted	Plant4	2.99085137078795	-0.0249414173872298
AUR62010630_AUR62017273	Not-organelle-targeted	Plant5	3.82702161956227	0.35745718977156
AUR62010634_AUR62017277	Not-organelle-targeted	Plant2	-0.75467465476198	-1.08127227812938
AUR62010634_AUR62017277	Not-organelle-targeted	Plant3	-0.88587135524021	-0.89301187936808
AUR62010634_AUR62017277	Not-organelle-targeted	Plant4	-0.280357639968289	-0.68085746502915
AUR62010634_AUR62017277	Not-organelle-targeted	Plant5	-0.381569117210851	-1.31755312648872
AUR62010636_AUR62017279	Not-organelle-targeted	Plant2	0.82165908943795	-0.51364055718795
AUR62010636_AUR62017279	Not-organelle-targeted	Plant3	1.59925315474408	-0.25930354133405
AUR62010636_AUR62017279	Not-organelle-targeted	Plant4	1.53004811405628	0.13346434551258
AUR62010636_AUR62017279	Not-organelle-targeted	Plant5	2.07535397642307	0.12029359718287
AUR62010639_AUR62017282	Not-organelle-targeted	Plant2	1.50384631164489	-0.707960114718309
AUR62010639_AUR62017282	Not-organelle-targeted	Plant3	1.43910433026222	-0.0817964721205797
AUR62010639_AUR62017282	Not-organelle-targeted	Plant4	0.3384049025734	-0.69882975126403
AUR62010639_AUR62017282	Not-organelle-targeted	Plant5	-0.00220762033663036	-1.04235867329028
AUR62010635_AUR62017278	Not-organelle-targeted	Plant2	1.50491330261151	1.54401465404481
AUR62010635_AUR62017278	Not-organelle-targeted	Plant3	1.00660033755394	1.48326839755147
AUR62010635_AUR62017278	Not-organelle-targeted	Plant4	1.55396384553997	2.06954321612424
AUR62010635_AUR62017278	Not-organelle-targeted	Plant5	1.53856479419004	2.17570844910617
AUR62010644_AUR62017286	Not-organelle-targeted	Plant2	-0.6200786979897	-0.5400063837945
AUR62010644_AUR62017286	Not-organelle-targeted	Plant3	-1.12955427206125	-0.600032208851561
AUR62010644_AUR62017286	Not-organelle-targeted	Plant4	-0.192337331556439	-0.7780971749395
AUR62010644_AUR62017286	Not-organelle-targeted	Plant5	-0.08535637931986	-1.99471300094832
AUR62010648_AUR62017289	Not-organelle-targeted	Plant2	1.1586479344701	-0.00362570152767994
AUR62010648_AUR62017289	Not-organelle-targeted	Plant3	0.688277115453689	-0.078995166496
AUR62010648_AUR62017289	Not-organelle-targeted	Plant4	1.32117152060926	-0.0176818654330502
AUR62010648_AUR62017289	Not-organelle-targeted	Plant5	0.45534464432723	0.182355251569909
AUR62010651_AUR62017291	Not-organelle-targeted	Plant2	2.37876535103347	0.76554499396537
AUR62010651_AUR62017291	Not-organelle-targeted	Plant3	2.34532350589714	0.65039237857659
AUR62010651_AUR62017291	Not-organelle-targeted	Plant4	2.52202595332749	0.645737226265511
AUR62010651_AUR62017291	Not-organelle-targeted	Plant5	2.53508589176264	0.30689146675626
AUR62010653_AUR62017293	Not-organelle-targeted	Plant2	-0.790724025840199	-1.06938598507555
AUR62010653_AUR62017293	Not-organelle-targeted	Plant3	-0.50493358806489	0.597597039353619
AUR62010653_AUR62017293	Not-organelle-targeted	Plant4	-1.87562884066675	-0.760262772756279
AUR62010653_AUR62017293	Not-organelle-targeted	Plant5	-2.02543011886493	-0.75062577913743
AUR62010661_AUR62017300	Not-organelle-targeted	Plant2	0.45313741983769	0.47646010980511
AUR62010661_AUR62017300	Not-organelle-targeted	Plant3	0.51325242389165	0.515483589812851
AUR62010661_AUR62017300	Not-organelle-targeted	Plant4	0.43982349428444	0.64199645217639
AUR62010661_AUR62017300	Not-organelle-targeted	Plant5	0.44910508516937	0.59966754370853
AUR62010665_AUR62017306	Not-organelle-targeted	Plant2	4.17426680742203	0.598603519322
AUR62010665_AUR62017306	Not-organelle-targeted	Plant3	4.36620356925228	0.72641248677093
AUR62010665_AUR62017306	Not-organelle-targeted	Plant4	-0.90832644413276	1.25284438286162
AUR62010665_AUR62017306	Not-organelle-targeted	Plant5	-1.78966255388748	0.475395033956221
AUR62010663_AUR62017304	Not-organelle-targeted	Plant2	2.33761966488838	0.35361948614976
AUR62010663_AUR62017304	Not-organelle-targeted	Plant3	2.99810554381832	-0.2895038902093
AUR62010663_AUR62017304	Not-organelle-targeted	Plant4	3.29449717506873	0.0890732734394897
AUR62010663_AUR62017304	Not-organelle-targeted	Plant5	4.57753883756147	-0.449271933994901
AUR62010668_AUR62017215	Not-organelle-targeted	Plant2	1.11366280844069	0.17948547286514
AUR62010668_AUR62017215	Not-organelle-targeted	Plant3	2.43527777582987	0.0764393405711496
AUR62010668_AUR62017215	Not-organelle-targeted	Plant4	1.39365126118303	-0.25697259475508
AUR62010668_AUR62017215	Not-organelle-targeted	Plant5	2.29228920523748	0.24391793233482
AUR62010670_AUR62017213	Not-organelle-targeted	Plant2	0.378450800002099	0.0458254329613199
AUR62010670_AUR62017213	Not-organelle-targeted	Plant3	0.501926223221949	0.08737094472046
AUR62010670_AUR62017213	Not-organelle-targeted	Plant4	0.76986536903439	0.14020623349175
AUR62010670_AUR62017213	Not-organelle-targeted	Plant5	0.807227454397701	0.11287171188373
AUR62010676_AUR62017207	Not-organelle-targeted	Plant2	-0.30543338877527	0.255063645523079
AUR62010676_AUR62017207	Not-organelle-targeted	Plant3	0.15591421367781	0.637167920899031
AUR62010676_AUR62017207	Not-organelle-targeted	Plant4	0.688780588835869	0.58422370756984
AUR62010676_AUR62017207	Not-organelle-targeted	Plant5	0.24507472517737	-0.10937894438019
AUR62010674_AUR62017209	Not-organelle-targeted	Plant2	-2.69803807195658	-0.372253873779113
AUR62010674_AUR62017209	Not-organelle-targeted	Plant3	-0.05779117268637	-1.07631877580064
AUR62010674_AUR62017209	Not-organelle-targeted	Plant4	-0.15297009392865	-1.04236986632614
AUR62010674_AUR62017209	Not-organelle-targeted	Plant5	-0.20109011664177	0.0106650333130001
AUR62010675_AUR62017208	Plastid-targeted_Non-interacting	Plant2	0.62242441846824	0.469634874758221
AUR62010675_AUR62017208	Plastid-targeted_Non-interacting	Plant3	0.11897188583132	0.32663266304407
AUR62010675_AUR62017208	Plastid-targeted_Non-interacting	Plant4	0.78198954818962	0.0176961112974805
AUR62010675_AUR62017208	Plastid-targeted_Non-interacting	Plant5	0.69362028077143	0.20651729676657
AUR62010681_AUR62017201	Not-organelle-targeted	Plant2	1.91812183899346	-0.88578956195566
AUR62010681_AUR62017201	Not-organelle-targeted	Plant3	1.53963847593878	-1.04181223668063
AUR62010681_AUR62017201	Not-organelle-targeted	Plant4	1.47900705464096	-0.93020066688528
AUR62010681_AUR62017201	Not-organelle-targeted	Plant5	1.21042887332021	-0.4007782248595
AUR62010692_AUR62017190	Not-organelle-targeted	Plant2	-1.52500941792522	5.01276136185618
AUR62010692_AUR62017190	Not-organelle-targeted	Plant3	-3.87923385496861	2.83145537798739
AUR62010692_AUR62017190	Not-organelle-targeted	Plant4	-3.46234337555712	3.43349308591232
AUR62010692_AUR62017190	Not-organelle-targeted	Plant5	-4.45520049929463	1.65470059725443
AUR62010693_AUR62017189	Not-organelle-targeted	Plant2	0.60017173826945	0.52760070502315
AUR62010693_AUR62017189	Not-organelle-targeted	Plant3	0.59473239595755	0.47614006308077
AUR62010693_AUR62017189	Not-organelle-targeted	Plant4	0.79794469083651	0.25118223136857
AUR62010693_AUR62017189	Not-organelle-targeted	Plant5	0.702906070330091	0.19514905237633
AUR62010701_AUR62017184	Not-organelle-targeted	Plant2	1.22711244074792	-0.0508017455506193
AUR62010701_AUR62017184	Not-organelle-targeted	Plant3	0.93188565448839	0.72857143842757
AUR62010701_AUR62017184	Not-organelle-targeted	Plant4	1.64186587668075	-0.0395048990025
AUR62010701_AUR62017184	Not-organelle-targeted	Plant5	1.44672765503867	-0.0782076208634903
AUR62010699_AUR62017186	Not-organelle-targeted	Plant2	0.81547913454478	0.46019622810725
AUR62010699_AUR62017186	Not-organelle-targeted	Plant3	0.82907158491581	1.70830913021769
AUR62010699_AUR62017186	Not-organelle-targeted	Plant4	1.56536237101946	1.33404200621734
AUR62010699_AUR62017186	Not-organelle-targeted	Plant5	1.32241060920972	1.0400510899044
AUR62010694_AUR62017188	Not-organelle-targeted	Plant2	-0.57758529494424	-0.35516339911464
AUR62010694_AUR62017188	Not-organelle-targeted	Plant3	-0.64354556958203	-0.34943192639948
AUR62010694_AUR62017188	Not-organelle-targeted	Plant4	-0.56805991334874	-0.88985053013003
AUR62010694_AUR62017188	Not-organelle-targeted	Plant5	-0.41109571172949	-0.767664548099541
AUR62010703_AUR62017182	Not-organelle-targeted	Plant2	2.70446039418724	-0.49892725968763
AUR62010703_AUR62017182	Not-organelle-targeted	Plant3	2.64258730793914	0.42542233497308
AUR62010703_AUR62017182	Not-organelle-targeted	Plant4	1.34325177031647	0.86758258712755
AUR62010703_AUR62017182	Not-organelle-targeted	Plant5	2.05276661178836	-0.29280086766997
AUR62010710_AUR62027257	Not-organelle-targeted	Plant2	0.98330762032697	-0.42213848954778
AUR62010710_AUR62027257	Not-organelle-targeted	Plant3	1.4005091060859	0.26689980334862
AUR62010710_AUR62027257	Not-organelle-targeted	Plant4	0.69059485203826	0.77402043955146
AUR62010710_AUR62027257	Not-organelle-targeted	Plant5	2.03159607733045	-0.25595673797457
AUR62010713_AUR62027254	Not-organelle-targeted	Plant2	-0.38574537853668	-0.56497311620686
AUR62010713_AUR62027254	Not-organelle-targeted	Plant3	-0.0497738381580204	-0.669340213692871
AUR62010713_AUR62027254	Not-organelle-targeted	Plant4	0.21100893384748	-0.433751305843201
AUR62010713_AUR62027254	Not-organelle-targeted	Plant5	0.52427627620595	-0.68482658153696
AUR62010712_AUR62027255	Not-organelle-targeted	Plant2	2.38461832467665	-0.00455865175423931
AUR62010712_AUR62027255	Not-organelle-targeted	Plant3	2.54058385793291	-0.12619652640765
AUR62010712_AUR62027255	Not-organelle-targeted	Plant4	1.42605041024275	0.0609284419396499
AUR62010712_AUR62027255	Not-organelle-targeted	Plant5	0.66698179658792	-0.0127331253782996
AUR62010711_AUR62027256	Dual-targeted_Non-interacting	Plant2	2.22458351179399	0.80335171238107
AUR62010711_AUR62027256	Dual-targeted_Non-interacting	Plant3	1.70787699039306	0.633688487805021
AUR62010711_AUR62027256	Dual-targeted_Non-interacting	Plant4	2.72852674431888	0.94821306783836
AUR62010711_AUR62027256	Dual-targeted_Non-interacting	Plant5	2.91864773950833	0.52894091294364
AUR62010716_AUR62027262	Not-organelle-targeted	Plant2	0.785200713069711	1.24814189616908
AUR62010716_AUR62027262	Not-organelle-targeted	Plant3	1.10869558995614	1.23011848583263
AUR62010716_AUR62027262	Not-organelle-targeted	Plant4	1.25722453464403	0.89081768115261
AUR62010716_AUR62027262	Not-organelle-targeted	Plant5	1.15550759349387	0.98852331047926
AUR62010718_AUR62027264	Not-organelle-targeted	Plant2	-0.20894409115001	-0.08400987338125
AUR62010718_AUR62027264	Not-organelle-targeted	Plant3	-0.17906569941407	0.366416329961201
AUR62010718_AUR62027264	Not-organelle-targeted	Plant4	-0.08507980526662	-0.30911378750143
AUR62010718_AUR62027264	Not-organelle-targeted	Plant5	0.16891668127069	-0.12493215745896
AUR62010721_AUR62019728	Not-organelle-targeted	Plant2	-0.576108923759429	-0.30021804528783
AUR62010721_AUR62019728	Not-organelle-targeted	Plant3	-0.20327016935288	-1.05090118869116
AUR62010721_AUR62019728	Not-organelle-targeted	Plant4	-1.19027642267657	-0.19881559637144
AUR62010721_AUR62019728	Not-organelle-targeted	Plant5	-1.47661144165339	0.35248074395663
AUR62010732_AUR62019741	Not-organelle-targeted	Plant2	-1.35511366066735	-4.96394093172857
AUR62010732_AUR62019741	Not-organelle-targeted	Plant3	-0.5364513982023	-3.80818874190268
AUR62010732_AUR62019741	Not-organelle-targeted	Plant4	-1.335588002132	-3.00794477301455
AUR62010732_AUR62019741	Not-organelle-targeted	Plant5	-2.02451906495468	-3.67140184059839
AUR62010741_AUR62019744	Not-organelle-targeted	Plant2	3.05998689601711	1.11948112457205
AUR62010741_AUR62019744	Not-organelle-targeted	Plant3	3.16527520130261	1.05256258310772
AUR62010741_AUR62019744	Not-organelle-targeted	Plant4	2.42060991007986	1.28109366327916
AUR62010741_AUR62019744	Not-organelle-targeted	Plant5	2.63385417828873	1.0726213302234
AUR62010746_AUR62019750	Not-organelle-targeted	Plant2	-1.47949695305533	-4.72909654281893
AUR62010746_AUR62019750	Not-organelle-targeted	Plant3	0.95437365754043	-3.58694472437148
AUR62010746_AUR62019750	Not-organelle-targeted	Plant4	0.698866406380199	-3.96568413508398
AUR62010746_AUR62019750	Not-organelle-targeted	Plant5	-0.56024914698959	-3.35970887825209
AUR62010754_AUR62019752	Not-organelle-targeted	Plant2	0.352272817061699	0.67822561240459
AUR62010754_AUR62019752	Not-organelle-targeted	Plant3	0.63045734074734	0.63184824042927
AUR62010754_AUR62019752	Not-organelle-targeted	Plant4	0.487118862438409	0.56899883413433
AUR62010754_AUR62019752	Not-organelle-targeted	Plant5	0.22715399388024	0.69930927988797
AUR62010748_AUR62019751	Dual-targeted_Non-interacting	Plant2	2.51745921268499	2.71324269888788
AUR62010748_AUR62019751	Dual-targeted_Non-interacting	Plant3	1.88705402239923	2.67255627867767
AUR62010748_AUR62019751	Dual-targeted_Non-interacting	Plant4	1.96410713472441	2.97164953707935
AUR62010748_AUR62019751	Dual-targeted_Non-interacting	Plant5	2.22131981118201	2.83768795064614
AUR62010757_AUR62019758	Not-organelle-targeted	Plant2	0.47265712330043	-0.69017722140422
AUR62010757_AUR62019758	Not-organelle-targeted	Plant3	0.41953820439963	-0.58828012531299
AUR62010757_AUR62019758	Not-organelle-targeted	Plant4	0.770668972974311	-0.38637176214969
AUR62010757_AUR62019758	Not-organelle-targeted	Plant5	0.492085881221	-0.288505860277231
AUR62010755_AUR62019754	Not-organelle-targeted	Plant2	-2.03367386201067	1.62865721483466
AUR62010755_AUR62019754	Not-organelle-targeted	Plant3	-3.46913473988045	3.31048446818294
AUR62010755_AUR62019754	Not-organelle-targeted	Plant4	0.214004235725724	3.84349633263736
AUR62010755_AUR62019754	Not-organelle-targeted	Plant5	-0.128304269378634	2.19042268927237
AUR62010758_AUR62019759	Not-organelle-targeted	Plant2	1.09895473150812	0.0572561260693902
AUR62010758_AUR62019759	Not-organelle-targeted	Plant3	0.46650620440355	-0.11606450915539
AUR62010758_AUR62019759	Not-organelle-targeted	Plant4	0.976413946763589	-0.0809867872021703
AUR62010758_AUR62019759	Not-organelle-targeted	Plant5	1.08919926574665	-0.12549718107514
AUR62010761_AUR62019762	Not-organelle-targeted	Plant2	0.996511987075631	0.93730949604025
AUR62010761_AUR62019762	Not-organelle-targeted	Plant3	0.79867578272704	0.74500345512289
AUR62010761_AUR62019762	Not-organelle-targeted	Plant4	1.34045124320077	0.91819653582013
AUR62010761_AUR62019762	Not-organelle-targeted	Plant5	1.13564619374894	0.81087914991311
AUR62010762_AUR62019763	Not-organelle-targeted	Plant2	0.510485498011411	-1.32631116995353
AUR62010762_AUR62019763	Not-organelle-targeted	Plant3	0.88647924072935	-1.11897243299371
AUR62010762_AUR62019763	Not-organelle-targeted	Plant4	1.64836033374948	-0.6828116559024
AUR62010762_AUR62019763	Not-organelle-targeted	Plant5	1.54206601616526	-1.25030239265227
AUR62010768_AUR62019770	Not-organelle-targeted	Plant2	-1.30984005098551	-0.996683654835191
AUR62010768_AUR62019770	Not-organelle-targeted	Plant3	-1.2262812039262	-0.7286607033339
AUR62010768_AUR62019770	Not-organelle-targeted	Plant4	-1.3269781441415	-1.03272196981739
AUR62010768_AUR62019770	Not-organelle-targeted	Plant5	-0.892105923291899	-1.33352831982233
AUR62010765_AUR62019764	Not-organelle-targeted	Plant2	-0.63907754746323	-1.00897867592469
AUR62010765_AUR62019764	Not-organelle-targeted	Plant3	0.16979536188452	-1.09861375568131
AUR62010765_AUR62019764	Not-organelle-targeted	Plant4	0.6675725838729	-1.00321976055518
AUR62010765_AUR62019764	Not-organelle-targeted	Plant5	0.30593809368132	-0.81129281154328
AUR62010766_AUR62019767	Not-organelle-targeted	Plant2	1.7657112190592	-1.05415831864451
AUR62010766_AUR62019767	Not-organelle-targeted	Plant3	2.39707859452989	-0.0269302054540495
AUR62010766_AUR62019767	Not-organelle-targeted	Plant4	2.41068123973596	-1.0576544444476
AUR62010766_AUR62019767	Not-organelle-targeted	Plant5	4.19108958116209	-0.073571817768469
AUR62010779_AUR62019778	Not-organelle-targeted	Plant2	-0.200703535086293	0.55873782597693
AUR62010779_AUR62019778	Not-organelle-targeted	Plant3	0.177534387981384	3.21319083015498
AUR62010779_AUR62019778	Not-organelle-targeted	Plant4	-3.9646682437637	2.39230565012949
AUR62010779_AUR62019778	Not-organelle-targeted	Plant5	-0.983986744681462	2.98368267546401
AUR62010771_AUR62019773	Dual-targeted_Non-interacting	Plant2	-0.102799450476361	0.15948407578388
AUR62010771_AUR62019773	Dual-targeted_Non-interacting	Plant3	-0.379218693180039	0.109620899564
AUR62010771_AUR62019773	Dual-targeted_Non-interacting	Plant4	-0.409417371164931	0.18658049050022
AUR62010771_AUR62019773	Dual-targeted_Non-interacting	Plant5	-0.240142579068289	0.0654886281513996
AUR62010777_AUR62019776	Not-organelle-targeted	Plant2	-1.04845263081678	0.2887908357575
AUR62010777_AUR62019776	Not-organelle-targeted	Plant3	-1.30806726138214	0.38035377250877
AUR62010777_AUR62019776	Not-organelle-targeted	Plant4	-1.38097494707936	0.314488037953909
AUR62010777_AUR62019776	Not-organelle-targeted	Plant5	-1.2742823203907	0.26638701258629
AUR62010778_AUR62019777	Dual-targeted_Non-interacting	Plant2	-0.0682830673138204	-0.70706728856093
AUR62010778_AUR62019777	Dual-targeted_Non-interacting	Plant3	-0.3193422289667	-0.4071387384064
AUR62010778_AUR62019777	Dual-targeted_Non-interacting	Plant4	-1.31972686017545	-0.2495858380975
AUR62010778_AUR62019777	Dual-targeted_Non-interacting	Plant5	-0.82506537193305	-0.78634472796384
AUR62010787_AUR62019783	Not-organelle-targeted	Plant2	1.55527047241175	0.89854131011336
AUR62010787_AUR62019783	Not-organelle-targeted	Plant3	1.65510317016864	0.73935292788816
AUR62010787_AUR62019783	Not-organelle-targeted	Plant4	1.67926799542595	1.04564910652912
AUR62010787_AUR62019783	Not-organelle-targeted	Plant5	2.44985284886098	1.09470671787475
AUR62010789_AUR62019785	Not-organelle-targeted	Plant2	1.22877538153305	-0.34218143280733
AUR62010789_AUR62019785	Not-organelle-targeted	Plant3	0.38679540768463	-0.28641757154168
AUR62010789_AUR62019785	Not-organelle-targeted	Plant4	1.03080813276704	-0.54790460370039
AUR62010789_AUR62019785	Not-organelle-targeted	Plant5	0.69689884127472	-0.26343224311598
AUR62010797_AUR62019796	Not-organelle-targeted	Plant2	2.30049847244635	-0.19734592759242
AUR62010797_AUR62019796	Not-organelle-targeted	Plant3	2.78104565183439	-0.19925806981667
AUR62010797_AUR62019796	Not-organelle-targeted	Plant4	-0.0686991049132706	-0.81177828917462
AUR62010797_AUR62019796	Not-organelle-targeted	Plant5	0.42166152386228	-1.46320944458017
AUR62010799_AUR62019798	Not-organelle-targeted	Plant2	5.31265790669463	1.52743708177522
AUR62010799_AUR62019798	Not-organelle-targeted	Plant3	5.11399568159472	1.1123024255588
